game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6,total_violations
82,DALLY,True,4,CRANE,--Y--,5,5,LLM,VILLA,--GGY,3,3,VOI,WALLS,-GGG-,2.0,2.0,VOI,DALLY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,448,92.04121513590336,448,13,97.09821428571428,13.0,6.0,53.84615384615385,6.0,1.0,83.33333333333334,,,,,,,0
83,INIGO,True,4,CRANE,---Y-,5,5,LLM,TUNIS,--YY-,5,4,VOI,NIXON,YY-Y-,5.0,3.0,VOI,INIGO,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,171,96.96216024160596,171,9,94.73684210526316,9.0,1.0,88.88888888888889,1.0,1.0,0.0,,,,,,,0
84,KRILL,True,5,CRANE,-G---,4,4,LLM,PROMO,-G---,4,4,VOI,FRITH,-GG--,3.0,3.0,VOI,BRISK,-GG-Y,3.0,3.0,CSS_TRUE,KRILL,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,93,98.34784153490853,93,31,66.66666666666666,31.0,6.0,80.64516129032258,6.0,1.0,83.33333333333334,1.0,1.0,0.0,,,,0
85,SNIDE,True,2,CRANE,---YG,4,4,LLM,SNIDE,GGGGG,0,0,VOI,,,,,,,,,,,,,,,,,,,,,5629,30,99.4670456564221,30,1,96.66666666666669,,,,,,,,,,,,,0
86,LEWES,True,3,CRANE,----Y,5,5,LLM,MOLES,--YGG,3,3,VOI,LEWES,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,5629,463,91.7747379641144,463,10,97.8401727861771,10.0,1.0,90.0,,,,,,,,,,0
87,TAMER,True,4,CRANE,-YY-Y,5,4,LLM,LAGER,-G-GG,2,2,VOI,MATER,YGYGG,2.0,2.0,VOI,TAMER,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,125,97.77935690175876,125,34,72.8,34.0,1.0,97.05882352941175,1.0,1.0,0.0,,,,,,,0
88,COTTA,True,4,CRANE,G-Y--,4,4,LLM,CASIO,GY--Y,4,4,VOI,CLOAK,G-YY-,4.0,4.0,VOI,COTTA,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,33,99.41375022206432,33,4,87.87878787878788,4.0,3.0,25.0,3.0,1.0,66.66666666666666,,,,,,,0
89,CORBY,True,4,CRANE,GY---,4,4,LLM,COURS,GG-Y-,3,3,VOI,CORKY,GGG-G,1.0,1.0,VOI,CORBY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,25,99.55587138035176,25,4,84.0,4.0,1.0,75.0,1.0,1.0,0.0,,,,,,,0
90,POLIS,True,6,CRANE,-----,5,5,LLM,GUTSY,---Y-,5,5,VOI,BLOBS,-YY-G,4.0,4.0,VOI,FOILS,-GYYG,3.0,3.0,CSS_TRUE,SOLIS,-GGGG,1.0,1.0,CSS_TRUE,POLIS,GGGGG,0.0,0.0,CSS_TRUE,5629,540,90.4068218155978,540,93,82.77777777777777,93.0,15.0,83.87096774193549,15.0,2.0,86.66666666666667,2.0,1.0,50.0,1.0,1.0,0.0,0
91,ROXAS,True,3,CRANE,-YY--,5,5,LLM,AURAL,--YG-,4,4,VOI,ROXAS,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,5629,227,95.96731213359388,227,5,97.79735682819384,5.0,1.0,80.0,,,,,,,,,,0
92,RANCE,True,2,CRANE,YYYYG,4,2,LLM,RANCE,GGGGG,0,0,VOI,,,,,,,,,,,,,,,,,,,,,5629,1,99.98223485521407,1,1,0.0,,,,,,,,,,,,,0
93,CARON,True,3,CRANE,GYYY-,4,3,LLM,CAIRN,GG-YG,2,2,VOI,CARON,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,5629,2,99.96446971042812,2,1,50.0,1.0,1.0,0.0,,,,,,,,,,0
94,SURYA,True,4,CRANE,-YY--,5,5,LLM,ROXAS,Y--YY,5,5,VOI,SUPRA,GG-YG,2.0,2.0,VOI,SURYA,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,227,95.96731213359388,227,11,95.15418502202644,11.0,1.0,90.9090909090909,1.0,1.0,0.0,,,,,,,0
95,AGGIE,True,6,CRANE,--Y-G,4,4,LLM,PAUSE,-Y--G,4,4,VOI,ALIKE,G-Y-G,3.0,3.0,VOI,ADDIE,G--GG,2.0,2.0,CSS_TRUE,ABBIE,G--GG,2.0,2.0,CSS_TRUE,AGGIE,GGGGG,0.0,0.0,CSS_TRUE,5629,78,98.61431870669746,78,17,78.2051282051282,17.0,4.0,76.47058823529412,4.0,2.0,50.0,2.0,1.0,50.0,1.0,1.0,0.0,0
96,CAUSA,True,5,CRANE,G-Y--,4,4,LLM,COTTA,G---G,3,3,VOI,CUPPA,GY--G,3.0,3.0,VOI,CHULA,G-G-G,2.0,2.0,CSS_TRUE,CAUSA,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,33,99.41375022206432,33,6,81.81818181818183,6.0,2.0,66.66666666666666,2.0,1.0,50.0,1.0,1.0,0.0,,,,0
97,BAMBA,True,5,CRANE,--Y--,5,5,LLM,BALDY,GG---,3,3,VOI,BATHS,GG---,3.0,3.0,VOI,BAMBI,GGGG-,1.0,1.0,CSS_TRUE,BAMBA,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,448,92.04121513590336,448,7,98.4375,7.0,2.0,71.42857142857143,2.0,1.0,50.0,1.0,1.0,0.0,,,,0
98,MAYNE,True,3,CRANE,--YGG,3,3,LLM,ALINE,Y--GG,3,3,VOI,MAYNE,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,5629,15,99.73352282821104,15,5,66.66666666666666,5.0,1.0,80.0,,,,,,,,,,0
99,BOGGS,True,6,CRANE,-----,5,5,LLM,POLIS,-G--G,3,3,VOI,BOMBS,GG--G,2.0,2.0,VOI,BOOTS,GG--G,2.0,2.0,CSS_TRUE,BOGUS,GGG-G,1.0,1.0,CSS_TRUE,BOGGS,GGGGG,0.0,0.0,CSS_TRUE,5629,540,90.4068218155978,540,26,95.1851851851852,26.0,5.0,80.76923076923077,5.0,2.0,60.0,2.0,1.0,50.0,1.0,1.0,0.0,0
100,FINNS,True,4,CRANE,---G-,4,4,LLM,YOUNG,---G-,4,4,VOI,THINK,--YG-,4.0,4.0,VOI,FINNS,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,104,98.15242494226328,104,15,85.57692307692307,15.0,1.0,93.33333333333331,1.0,1.0,0.0,,,,,,,0
