game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,violated_green_1,violated_yellow_1,violated_gray_1,total_violations_1,violated_green_2,violated_yellow_2,violated_gray_2,total_violations_2,violated_green_3,violated_yellow_3,violated_gray_3,total_violations_3,violated_green_4,violated_yellow_4,violated_gray_4,total_violations_4,violated_green_5,violated_yellow_5,violated_gray_5,total_violations_5,violated_green_6,violated_yellow_6,violated_gray_6,total_violations_6
86,LEWES,True,4,LEAFY,GG---,3,3,LLM,LEGER,GG-G-,2,2,CSS,LEVEL,GG-G-,2.0,2.0,LLM,LEWES,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,TAMER,True,4,SINCE,----Y,5,5,LLM,LATER,-GYGG,2,2,CSS,TAKER,GG-GG,1.0,1.0,LLM,TAMER,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,COTTA,True,5,VOWEL,-G---,4,4,LLM,TORSO,YG---,4,4,CSS,MOUNT,-G--Y,4.0,4.0,LLM,GOTTA,-GGGG,1.0,1.0,CSS,COTTA,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,CORBY,True,6,AVOID,--Y--,5,5,LLM,LONER,-G--Y,4,4,CSS,ROUGH,YG---,4.0,4.0,LLM,PORTS,-GG--,3.0,3.0,CSS,CORKY,GGG-G,1.0,1.0,LLM,CORBY,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,POLIS,True,4,GUESS,----G,4,4,LLM,RAIDS,--Y-G,4,4,CSS,LIONS,YYY-G,4.0,4.0,LLM,POLIS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,ROXAS,True,6,COULD,-G---,4,4,LLM,MOSER,-GY-Y,4,4,CSS,SORRY,YGY--,4.0,4.0,LLM,ROOFS,GG--G,2.0,2.0,CSS,ROJAS,GG-GG,1.0,1.0,LLM,ROXAS,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,RANCE,True,3,GRAIN,-YY-Y,5,4,LLM,EARNS,YGYY-,4,4,CSS,RANCE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,CARON,True,5,MARES,-GG--,3,3,LLM,DARLA,-GG--,3,3,CSS,GARRY,-GG--,3.0,3.0,LLM,KARIN,-GG-G,2.0,2.0,CSS,CARON,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,SURYA,True,3,LINES,----Y,5,5,LLM,SURAT,GGGY-,2,2,CSS,SURYA,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,AGGIE,True,5,RAINY,-YY--,5,5,LLM,DIALS,-YY--,5,5,CSS,AFFIX,G--G-,3.0,3.0,LLM,ABBIE,G--GG,2.0,2.0,CSS,AGGIE,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,CAUSA,True,5,GRAIN,--Y--,5,5,LLM,BASEL,-GY--,4,4,CSS,PATHS,-G--Y,4.0,4.0,LLM,SAMOA,YG--G,3.0,3.0,CSS,CAUSA,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,BAMBA,True,4,LACES,-G---,4,4,LLM,MARIA,YG--G,3,3,CSS,PADMA,-G-YG,3.0,3.0,LLM,BAMBA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,MAYNE,True,6,GIVEN,---YY,5,5,LLM,LEONE,---GG,3,3,CSS,SHANE,--YGG,3.0,3.0,LLM,WARNE,-G-GG,2.0,2.0,CSS,PAYNE,-GGGG,1.0,1.0,LLM,MAYNE,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,BOGGS,True,5,START,Y----,5,5,LLM,MINES,----G,4,4,CSS,HOLDS,-G--G,3.0,3.0,LLM,COOKS,-G--G,3.0,3.0,CSS,BOGGS,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,FINNS,False,6,COULD,-----,5,5,LLM,SARIN,Y--YY,5,5,CSS,SINES,-GG-G,2.0,2.0,LLM,PINKS,-GG-G,2.0,2.0,CSS,TINTS,-GG-G,2.0,2.0,LLM,WINGS,-GG-G,2.0,2.0,CSS,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
