game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,violated_green_1,violated_yellow_1,violated_gray_1,total_violations_1,violated_green_2,violated_yellow_2,violated_gray_2,total_violations_2,violated_green_3,violated_yellow_3,violated_gray_3,total_violations_3,violated_green_4,violated_yellow_4,violated_gray_4,total_violations_4,violated_green_5,violated_yellow_5,violated_gray_5,total_violations_5,violated_green_6,violated_yellow_6,violated_gray_6,total_violations_6
82,DALLY,True,5,ZOOLS,---G-,4,4,LLM,KNELL,---GY,4.0,4.0,CSS,TALLY,-GGGG,1.0,1.0,LLM,RALLY,-GGGG,1.0,1.0,CSS,DALLY,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,INIGO,True,3,BUENA,---Y-,5,5,LLM,VINCI,-YY-Y,5.0,4.0,CSS,INIGO,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,KRILL,True,4,SORRY,--Y--,5,5,LLM,HIKER,-YY-Y,5.0,5.0,CSS,BRICK,-GG-Y,3.0,3.0,LLM,KRILL,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,SNIDE,True,4,GUESS,--YY-,5,5,LLM,INSET,YGYY-,4.0,4.0,CSS,NIPER,YY-Y-,5.0,3.0,LLM,SNIDE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0
86,LEWES,True,6,PLUMB,-Y---,5,5,LLM,KELLI,-GY--,4.0,4.0,CSS,LEARN,GG---,3.0,3.0,LLM,LEECH,GGY--,3.0,3.0,CSS,LEDGE,GG--Y,3.0,3.0,LLM,LEWES,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,TAMER,False,6,BREED,-Y-G-,4,4,LLM,OFFER,---GG,3.0,3.0,CSS,UNGER,---GG,3.0,3.0,LLM,TATER,GG-GG,1.0,1.0,CSS,TAPER,GG-GG,1.0,1.0,LLM,TAKER,GG-GG,1.0,1.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,COTTA,False,6,GIVEN,-----,5,5,LLM,WORRY,-G---,4.0,4.0,CSS,DOUBT,-G--Y,4.0,4.0,LLM,HOLTZ,-G-G-,3.0,3.0,CSS,MOTTO,-GGG-,2.0,2.0,LLM,POTTS,-GGG-,2.0,2.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,CORBY,True,3,TALIB,----Y,5,5,LLM,BERND,Y-G--,4.0,4.0,CSS,CORBY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,POLIS,True,2,PONDS,GG--G,2,2,LLM,POLIS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,ROXAS,True,6,GAUNT,-Y---,5,5,LLM,ALLOW,Y--Y-,5.0,5.0,CSS,POACH,-GY--,4.0,4.0,LLM,FORAY,-GYG-,3.0,3.0,CSS,ROJAS,GG-GG,1.0,1.0,LLM,ROXAS,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,RANCE,True,6,GIVEN,---YY,5,5,LLM,MAYNE,-G-YG,3.0,3.0,CSS,CANOE,YGG-G,2.0,2.0,LLM,LANCE,-GGGG,1.0,1.0,CSS,DANCE,-GGGG,1.0,1.0,LLM,RANCE,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,CARON,True,5,WHICH,---Y-,5,5,LLM,CAFÉS,GG---,3.0,3.0,CSS,CABER,GG--Y,3.0,3.0,LLM,CARGO,GGG-Y,2.0,2.0,CSS,CARON,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,SURYA,True,4,SPRIT,G-G--,3,3,LLM,SAREE,GYG--,3.0,3.0,CSS,SURGE,GGG--,2.0,2.0,LLM,SURYA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
95,AGGIE,True,6,BREWS,--Y--,5,5,LLM,PONTE,----G,4.0,4.0,CSS,CHIME,--Y-G,4.0,4.0,LLM,DIXIE,---GG,3.0,3.0,CSS,ALLIE,G--GG,2.0,2.0,LLM,AGGIE,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,CAUSA,True,6,MOLLY,-----,5,5,LLM,STABS,Y-Y--,5.0,4.0,CSS,ASKIN,YY---,5.0,5.0,LLM,CASED,GGY--,3.0,3.0,CSS,CAUSE,GGGG-,1.0,1.0,LLM,CAUSA,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
97,BAMBA,True,4,ABDEL,YY---,5,5,LLM,BARRA,GG--G,2.0,2.0,CSS,BAHIA,GG--G,2.0,2.0,LLM,BAMBA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,MAYNE,True,6,GUESS,--Y--,5,5,LLM,MOWED,G--Y-,4.0,4.0,CSS,MERYL,GY-Y-,4.0,4.0,LLM,MAYBE,GGG-G,1.0,1.0,CSS,MAINE,GG-GG,1.0,1.0,LLM,MAYNE,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0
99,BOGGS,True,4,MINNA,-----,5,5,LLM,TUBER,--Y--,5.0,5.0,CSS,BLOWS,G-Y-G,3.0,3.0,LLM,BOGGS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,FINNS,True,5,QUEST,---Y-,5,5,LLM,COMPS,----G,4.0,4.0,CSS,BRANS,---GG,3.0,3.0,LLM,KILNS,-G-GG,2.0,2.0,CSS,FINNS,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
