game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,violated_green_1,violated_yellow_1,violated_gray_1,total_violations_1,violated_green_2,violated_yellow_2,violated_gray_2,total_violations_2,violated_green_3,violated_yellow_3,violated_gray_3,total_violations_3,violated_green_4,violated_yellow_4,violated_gray_4,total_violations_4,violated_green_5,violated_yellow_5,violated_gray_5,total_violations_5,violated_green_6,violated_yellow_6,violated_gray_6,total_violations_6
84,KRILL,True,6,AISLE,-Y-G-,4,4,LLM,GRILL,-GGGG,1,1,CSS,TRILL,-GGGG,1.0,1.0,LLM,BRILL,-GGGG,1.0,1.0,CSS,DRILL,-GGGG,1.0,1.0,LLM,KRILL,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,SNIDE,True,4,SCRUB,G----,4,4,LLM,STOLE,G---G,3,3,CSS,SHINE,G-GYG,2.0,2.0,LLM,SNIDE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,LEWES,True,5,RAISE,---YY,5,5,LLM,SCENT,Y-Y--,5,5,CSS,POSEY,--YG-,4.0,4.0,LLM,BLUES,-Y-GG,3.0,3.0,CSS,LEWES,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,TAMER,True,6,REALS,YYY--,5,5,LLM,IRENA,-YY-Y,5,5,CSS,CARES,-GYG-,3.0,3.0,LLM,EAGER,-G-GG,2.0,2.0,CSS,HATER,-GYGG,2.0,2.0,LLM,TAMER,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
88,COTTA,True,4,GUESS,-----,5,5,LLM,DOLAN,-G-Y-,4,4,CSS,AORTA,-G-GG,2.0,2.0,LLM,COTTA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,CORBY,True,5,SHEDS,-----,5,5,LLM,GROIN,-YY--,5,5,CSS,COLOR,GG--Y,3.0,3.0,LLM,COBRA,GGYY-,3.0,3.0,CSS,CORBY,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,POLIS,True,2,POSES,GG--G,2,2,LLM,POLIS,GGGGG,0,0,CSS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,ROXAS,True,6,WORDS,-GY-G,3,3,LLM,ROLES,GG--G,2,2,CSS,ROARS,GGY-G,2.0,2.0,LLM,ROJAS,GG-GG,1.0,1.0,CSS,ROXES,GGG-G,1.0,1.0,LLM,ROXAS,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0
92,RANCE,True,4,ASHEN,Y--YY,5,4,LLM,IRENA,-YYYY,5,4,CSS,RANGE,GGG-G,1.0,1.0,LLM,RANCE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,CARON,True,4,ARISE,YY---,5,4,LLM,COBRA,GY-YY,4,4,CSS,CARGO,GGG-Y,2.0,2.0,LLM,CARON,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,SURYA,True,6,GIVEN,-----,5,5,LLM,TRACK,-YY--,5,5,CSS,RALPH,YY---,5.0,5.0,LLM,BURSA,-GGYG,2.0,2.0,CSS,SYRUP,GYGY-,3.0,3.0,LLM,SURYA,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,4,0,0,0,0
95,AGGIE,True,4,AURAL,G----,4,4,LLM,ANSON,G----,4,4,CSS,AFFIX,G--G-,3.0,3.0,LLM,AGGIE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,CAUSA,True,4,SHEDS,Y----,5,5,LLM,CASIO,GGY--,3,3,CSS,CAUSE,GGGG-,1.0,1.0,LLM,CAUSA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
97,BAMBA,False,6,GUESS,-----,5,5,LLM,CYRIL,-----,5,5,CSS,AHHHH,Y----,5.0,5.0,LLM,JAKOB,-G--Y,4.0,4.0,CSS,BANDA,GG--G,2.0,2.0,LLM,BAFTA,GG--G,2.0,2.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,MAYNE,False,6,TRUST,-----,5,5,LLM,AIKEN,Y--YY,5,4,CSS,LANCE,-GY-G,3.0,3.0,LLM,PAYNE,-GGGG,1.0,1.0,CSS,WAYNE,-GGGG,1.0,1.0,LLM,JAYNE,-GGGG,1.0,1.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,BOGGS,True,3,GUESS,Y---G,4,4,LLM,BLOGS,G-YGG,2,2,CSS,BOGGS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,FINNS,True,5,EARNS,---GG,3,3,LLM,ICONS,Y--GG,3,3,CSS,SPINS,--YGG,3.0,3.0,LLM,KILNS,-G-GG,2.0,2.0,CSS,FINNS,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
