game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6,total_violations
67,PADDY,True,6,SCOTS,-----,5,5,LLM_RERANK,MAURY,-G--G,3,3,LLM_RERANK,GABBY,-G--G,3.0,3.0,LLM_RERANK,DALEY,YG--G,3.0,3.0,LLM_RERANK,HANDY,-G-GG,2.0,2.0,LLM_RERANK,PADDY,GGGGG,0.0,0.0,CSS_TRUE,5629,1465,73.97406288861255,1465,32,97.81569965870308,32.0,25.0,21.875,25.0,3.0,88.0,3.0,1.0,66.66666666666666,1.0,1.0,0.0,0
68,BLOBS,True,4,GROWL,--G-Y,4,4,LLM_RERANK,CLOSE,-GGY-,3,3,LLM_RERANK,SLOTS,-GG-G,2.0,2.0,LLM_RERANK,BLOBS,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,63,98.8807958784864,63,7,88.88888888888889,7.0,2.0,71.42857142857143,2.0,1.0,50.0,,,,,,,0
69,DILLY,True,5,BLAKE,-Y---,5,5,LLM_RERANK,LINUS,YG---,4,4,LLM_RERANK,WILLI,-GGG-,2.0,2.0,LLM_RERANK,GILLY,-GGGG,1.0,1.0,LLM_RERANK,DILLY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,223,96.0383727127376,223,19,91.4798206278027,19.0,6.0,68.42105263157895,6.0,5.0,16.666666666666664,5.0,1.0,80.0,,,,0
70,GUTSY,True,4,LAUDA,--Y--,5,5,LLM_RERANK,NEHRU,----Y,5,5,LLM_RERANK,TITUS,--GYY,4.0,4.0,LLM_RERANK,GUTSY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,301,94.65269141943506,301,77,74.4186046511628,77.0,1.0,98.7012987012987,1.0,1.0,0.0,,,,,,,0
71,TABOR,True,5,SLEET,----Y,5,5,LLM_RERANK,THANG,G-Y--,4,4,LLM_RERANK,TATUM,GG---,3.0,3.0,LLM_RERANK,TARDY,GGY--,3.0,3.0,LLM_RERANK,TABOR,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,258,95.41659264523004,258,19,92.63565891472868,19.0,9.0,52.63157894736842,9.0,1.0,88.88888888888889,1.0,1.0,0.0,,,,0
72,INLAY,True,3,KNEAD,-G-G-,3,3,LLM_RERANK,INMAN,GG-G-,2,2,LLM_RERANK,INLAY,GGGGG,0.0,0.0,LLM_RERANK,,,,,,,,,,,,,,,,5629,7,99.87564398649847,7,2,71.42857142857143,2.0,1.0,50.0,,,,,,,,,,0
73,AHHHH,True,4,SHAKE,-GY--,4,4,LLM_RERANK,CHICA,-G--Y,4,4,LLM_RERANK,AHOLD,GG---,3.0,3.0,LLM_RERANK,AHHHH,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,8,99.85787884171256,8,3,62.5,3.0,1.0,66.66666666666666,1.0,1.0,0.0,,,,,,,0
74,ROUEN,True,5,STALE,----Y,5,5,LLM_RERANK,VIDEO,---GY,4,4,LLM_RERANK,MOWER,-G-GY,3.0,3.0,LLM_RERANK,COREY,-GYG-,3.0,3.0,LLM_RERANK,ROUEN,GGGGG,0.0,0.0,LLM_RERANK,,,,,,5629,379,93.26701012613252,379,41,89.18205804749341,41.0,4.0,90.2439024390244,4.0,2.0,50.0,2.0,1.0,50.0,,,,0
75,BUENA,True,4,CHOKE,----Y,5,5,LLM_RERANK,MEETS,--G--,4,4,LLM_RERANK,BLEND,G-GG-,2.0,2.0,CSS_TRUE,BUENA,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,1033,81.6486054361343,1033,32,96.9022265246854,32.0,1.0,96.875,1.0,1.0,0.0,,,,,,,0
76,MENON,True,5,SHAWN,----G,4,4,LLM_RERANK,FEIGN,-G--G,3,3,LLM_RERANK,DEVON,-G-GG,2.0,2.0,LLM_RERANK,LEMON,-GYGG,2.0,2.0,LLM_RERANK,MENON,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,112,98.01030378397584,112,10,91.07142857142856,10.0,6.0,40.0,6.0,1.0,83.33333333333334,1.0,1.0,0.0,,,,0
77,TRASK,True,5,MAZES,-Y--Y,5,5,LLM_RERANK,VISTA,--YYY,5,5,LLM_RERANK,BLAST,--GGY,3.0,3.0,LLM_RERANK,TRASH,GGGG-,1.0,1.0,LLM_RERANK,TRASK,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,165,97.06875111032154,165,38,76.96969696969697,38.0,3.0,92.10526315789474,3.0,1.0,66.66666666666666,1.0,1.0,0.0,,,,0
78,CASIO,True,5,CRAZY,G-Y--,4,4,LLM_RERANK,CAGED,GG---,3,3,LLM_RERANK,CATCH,GG---,3.0,3.0,LLM_RERANK,CASAS,GGG--,2.0,2.0,LLM_RERANK,CASIO,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,66,98.82750044412862,66,23,65.15151515151516,23.0,17.0,26.08695652173913,17.0,1.0,94.11764705882352,1.0,1.0,0.0,,,,0
79,VOILA,True,4,PATCH,-Y---,5,5,LLM_RERANK,ALOOF,YYY--,5,5,LLM_RERANK,KOALA,-G-GG,2.0,2.0,LLM_RERANK,VOILA,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,715,87.29792147806005,715,23,96.7832167832168,23.0,2.0,91.30434782608695,2.0,1.0,50.0,,,,,,,0
80,AURAL,True,4,DRINK,-Y---,5,5,LLM_RERANK,RAWLS,YY-Y-,5,4,LLM_RERANK,LEARY,Y-YY-,5.0,5.0,LLM_RERANK,AURAL,GGGGG,0.0,0.0,LLM_RERANK,,,,,,,,,,,5629,703,87.5111032154912,703,24,96.58605974395448,24.0,7.0,70.83333333333334,7.0,1.0,85.71428571428571,,,,,,,0
81,LEGER,True,4,PETAL,-G--Y,4,4,LLM_RERANK,LEONE,GG--Y,3,3,LLM_RERANK,LEVER,GG-GG,1.0,1.0,LLM_RERANK,LEGER,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,73,98.7031444306271,73,7,90.41095890410958,7.0,1.0,85.71428571428571,1.0,1.0,0.0,,,,,,,0
82,DALLY,False,6,LOOSE,Y----,5,5,LLM_RERANK,PLATT,-YY--,5,5,LLM_RERANK,JULIA,--G-Y,4.0,4.0,LLM_RERANK,CALLY,-GGGG,1.0,1.0,LLM_RERANK,RALLY,-GGGG,1.0,1.0,LLM_RERANK,BALLY,-GGGG,1.0,1.0,LLM_RERANK,5629,264,95.31000177651448,264,79,70.07575757575758,79.0,12.0,84.81012658227847,12.0,4.0,66.66666666666666,4.0,3.0,25.0,3.0,2.0,33.33333333333333,0
83,INIGO,True,5,JUDGE,---G-,4,4,LLM_RERANK,FOGGY,-Y-G-,4,4,LLM_RERANK,BLOGS,--YG-,4.0,4.0,LLM_RERANK,TANGO,--YGG,3.0,3.0,LLM_RERANK,INIGO,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,71,98.73867472019896,71,16,77.46478873239437,16.0,10.0,37.5,10.0,1.0,90.0,1.0,1.0,0.0,,,,0
84,KRILL,True,3,TOTEM,-----,5,5,LLM_RERANK,RANKS,Y--Y-,5,5,LLM_RERANK,KRILL,GGGGG,0.0,0.0,LLM_RERANK,,,,,,,,,,,,,,,,5629,1178,79.07265944217446,1178,7,99.40577249575551,7.0,1.0,85.71428571428571,,,,,,,,,,0
85,SNIDE,True,4,JETER,-Y---,5,5,LLM_RERANK,CHOSE,---YG,4,4,LLM_RERANK,ASIDE,-YGGG,2.0,2.0,LLM_RERANK,SNIDE,GGGGG,0.0,0.0,LLM_RERANK,,,,,,,,,,,5629,423,92.4853437555516,423,28,93.3806146572104,28.0,2.0,92.85714285714286,2.0,1.0,50.0,,,,,,,0
86,LEWES,True,4,SLAIN,YY---,5,5,LLM_RERANK,LURKS,G---G,3,3,LLM_RERANK,LOBOS,G---G,3.0,3.0,LLM_RERANK,LEWES,GGGGG,0.0,0.0,LLM_RERANK,,,,,,,,,,,5629,94,98.33007639012258,94,13,86.17021276595744,13.0,2.0,84.61538461538461,2.0,1.0,50.0,,,,,,,0
87,TAMER,False,6,EERIE,Y-Y--,5,5,LLM_RERANK,CLERK,--YY-,5,4,LLM_RERANK,ROPER,---GG,3.0,3.0,LLM_RERANK,FABER,-G-GG,2.0,2.0,LLM_RERANK,VADER,-G-GG,2.0,2.0,LLM_RERANK,TATER,GG-GG,1.0,1.0,LLM_RERANK,5629,236,95.80742583052051,236,116,50.84745762711864,116.0,44.0,62.06896551724138,44.0,16.0,63.63636363636363,16.0,12.0,25.0,12.0,2.0,83.33333333333334,0
88,COTTA,True,4,GARTH,-Y-G-,4,4,LLM_RERANK,PLATE,--YG-,4,4,LLM_RERANK,AMITY,Y--G-,4.0,4.0,LLM_RERANK,COTTA,GGGGG,0.0,0.0,LLM_RERANK,,,,,,,,,,,5629,51,99.09397761591757,51,12,76.47058823529412,12.0,6.0,50.0,6.0,1.0,83.33333333333334,,,,,,,0
89,CORBY,True,4,PRIMO,-Y--Y,5,5,LLM_RERANK,SNORE,--YY-,5,4,LLM_RERANK,CORFU,GGG--,2.0,2.0,LLM_RERANK,CORBY,GGGGG,0.0,0.0,LLM_RERANK,,,,,,,,,,,5629,280,95.0257594599396,280,52,81.42857142857143,52.0,3.0,94.23076923076924,3.0,1.0,66.66666666666666,,,,,,,0
90,POLIS,True,5,TRAIN,---G-,4,4,LLM_RERANK,FLUID,-Y-G-,4,4,LLM_RERANK,MOBIL,-G-GY,3.0,3.0,LLM_RERANK,JOLIE,-GGG-,2.0,2.0,LLM_RERANK,POLIS,GGGGG,0.0,0.0,LLM_RERANK,,,,,,5629,79,98.59655356191152,79,19,75.9493670886076,19.0,7.0,63.1578947368421,7.0,4.0,42.857142857142854,4.0,1.0,75.0,,,,0
91,ROXAS,True,5,LEEDS,----G,4,4,LLM_RERANK,MYTHS,----G,4,4,LLM_RERANK,GRASS,-YY-G,4.0,4.0,LLM_RERANK,PARIS,-YY-G,4.0,4.0,LLM_RERANK,ROXAS,GGGGG,0.0,0.0,LLM_RERANK,,,,,,5629,433,92.3076923076923,433,189,56.35103926096998,189.0,16.0,91.53439153439152,16.0,2.0,87.5,2.0,1.0,50.0,,,,0
92,RANCE,True,5,SEATS,-YY--,5,5,LLM_RERANK,EAGER,YG--Y,4,4,LLM_RERANK,FAIRE,-G-YG,3.0,3.0,LLM_RERANK,CARPE,YGY-G,3.0,3.0,LLM_RERANK,RANCE,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,324,94.24409308935869,324,20,93.82716049382717,20.0,8.0,60.0,8.0,1.0,87.5,1.0,1.0,0.0,,,,0
93,CARON,True,4,SPOON,---GG,3,3,LLM_RERANK,DAMON,-G-GG,2,2,LLM_RERANK,CANON,GG-GG,1.0,1.0,LLM_RERANK,CARON,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,57,98.987386747202,57,12,78.94736842105263,12.0,1.0,91.66666666666666,1.0,1.0,0.0,,,,,,,0
94,SURYA,True,5,QUIET,-G---,4,4,LLM_RERANK,LURCH,-GG--,3,3,LLM_RERANK,GURUS,-GG-Y,3.0,3.0,LLM_RERANK,SURRY,GGG-Y,2.0,2.0,LLM_RERANK,SURYA,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,174,96.90886480724818,174,15,91.3793103448276,15.0,3.0,80.0,3.0,1.0,66.66666666666666,1.0,1.0,0.0,,,,0
95,AGGIE,True,3,PIPPA,-Y--Y,5,5,LLM_RERANK,LAING,-YY-Y,5,5,LLM_RERANK,AGGIE,GGGGG,0.0,0.0,LLM_RERANK,,,,,,,,,,,,,,,,5629,312,94.45727482678984,312,5,98.3974358974359,5.0,1.0,80.0,,,,,,,,,,0
96,CAUSA,True,5,STOMP,Y----,5,5,LLM_RERANK,HIRES,----Y,5,5,LLM_RERANK,ASADA,YY--G,4.0,4.0,LLM_RERANK,FAFSA,-G-GG,2.0,2.0,LLM_RERANK,CAUSA,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,580,89.6962160241606,580,16,97.24137931034484,16.0,2.0,87.5,2.0,1.0,50.0,1.0,1.0,0.0,,,,0
97,BAMBA,True,6,FOGGY,-----,5,5,LLM_RERANK,SHHHH,-----,5,5,LLM_RERANK,DATED,-G---,4.0,4.0,LLM_RERANK,LABIA,-GY-G,3.0,3.0,LLM_RERANK,MAMBA,-GGGG,1.0,1.0,LLM_RERANK,BAMBA,GGGGG,0.0,0.0,CSS_TRUE,5629,2690,52.21176052584829,2690,1220,54.646840148698885,1220.0,102.0,91.63934426229508,102.0,5.0,95.09803921568628,5.0,1.0,80.0,1.0,1.0,0.0,0
98,MAYNE,False,6,BISON,----Y,5,5,LLM_RERANK,ANGEL,YY-Y-,5,4,LLM_RERANK,HENNA,-Y-GY,4.0,4.0,CSS_TRUE,CARNE,-G-GG,2.0,2.0,LLM_RERANK,WAYNE,-GGGG,1.0,1.0,LLM_RERANK,PAYNE,-GGGG,1.0,1.0,LLM_RERANK,5629,263,95.3277669213004,263,31,88.212927756654,31.0,9.0,70.96774193548387,9.0,4.0,55.55555555555556,4.0,3.0,25.0,3.0,2.0,33.33333333333333,0
99,BOGGS,True,6,COCKY,-G---,4,4,LLM_RERANK,BOXER,GG---,3,3,LLM_RERANK,BONUS,GG--G,2.0,2.0,LLM_RERANK,BOOTS,GG--G,2.0,2.0,LLM_RERANK,BOMBS,GG--G,2.0,2.0,LLM_RERANK,BOGGS,GGGGG,0.0,0.0,LLM_RERANK,5629,551,90.21140522295256,551,29,94.73684210526316,29.0,9.0,68.96551724137932,9.0,4.0,55.55555555555556,4.0,3.0,25.0,3.0,1.0,66.66666666666666,0
100,FINNS,True,6,CRAIG,---Y-,5,5,LLM_RERANK,NIETO,YG---,4,4,LLM_RERANK,PINKS,-GG-G,2.0,2.0,LLM_RERANK,MINDS,-GG-G,2.0,2.0,LLM_RERANK,LINUS,-GG-G,2.0,2.0,LLM_RERANK,FINNS,GGGGG,0.0,0.0,CSS_TRUE,5629,467,91.70367738497067,467,30,93.57601713062098,30.0,9.0,70.0,9.0,3.0,66.66666666666666,3.0,1.0,66.66666666666666,1.0,1.0,0.0,0
