game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,violated_green_1,violated_yellow_1,violated_gray_1,total_violations_1,violated_green_2,violated_yellow_2,violated_gray_2,total_violations_2,violated_green_3,violated_yellow_3,violated_gray_3,total_violations_3,violated_green_4,violated_yellow_4,violated_gray_4,total_violations_4,violated_green_5,violated_yellow_5,violated_gray_5,total_violations_5,violated_green_6,violated_yellow_6,violated_gray_6,total_violations_6
86,LEWES,True,4,WORDS,Y---G,4,4,LLM,TWINS,-Y--G,4,4,CSS,CHEWS,--YYG,4.0,3.0,LLM,LEWES,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,TAMER,False,6,THERE,G-YY-,4,3,LLM,TUNER,G--GG,2,2,CSS,FIRST,--Y-Y,5.0,5.0,LLM,TAKER,GG-GG,1.0,1.0,CSS,GUESS,--Y--,5.0,5.0,LLM,TAPER,GG-GG,1.0,1.0,CSS,0,0,0,0,0,0,0,0,3,1,0,4,0,0,0,0,4,3,2,9,0,0,0,0
88,COTTA,True,4,THINK,Y----,5,5,LLM,PASTY,-Y-G-,4,4,CSS,AORTA,-G-GG,2.0,2.0,LLM,COTTA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,CORBY,True,5,THINK,-----,5,5,LLM,SWEAR,----Y,5,5,CSS,PROOF,-YY--,5.0,5.0,LLM,ROBBY,YG-GG,2.0,2.0,CSS,CORBY,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,POLIS,True,5,TREAT,-----,5,5,LLM,GUMBO,----Y,5,5,CSS,GLIMP,-YY-Y,5.0,4.0,LLM,SPOIL,YYYGY,4.0,3.0,CSS,POLIS,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0
91,ROXAS,True,4,THREE,--Y--,5,5,LLM,RICAN,G--G-,3,3,CSS,ROJAS,GG-GG,1.0,1.0,LLM,ROXAS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,RANCE,True,3,CODES,Y--Y-,5,5,LLM,FARCE,-GYGG,2,2,CSS,RANCE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,CARON,True,6,THINK,---Y-,5,5,LLM,NOBLE,YY---,5,5,CSS,NOWBO,YY---,5.0,5.0,LLM,MYRON,--GGG,2.0,2.0,CSS,APRON,Y-GGG,2.0,2.0,LLM,CARON,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0
94,SURYA,True,5,BEING,-----,5,5,LLM,CLOTH,-----,5,5,CSS,TEARS,--YYY,5.0,5.0,LLM,SPRAY,G-GYY,3.0,3.0,CSS,SURYA,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
95,AGGIE,True,6,THERE,----G,4,4,LLM,SADIE,-Y-GG,3,3,CSS,ANNIE,G--GG,2.0,2.0,LLM,ABBIE,G--GG,2.0,2.0,CSS,ALFIE,G--GG,2.0,2.0,LLM,AGGIE,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,CAUSA,True,4,THINK,-----,5,5,LLM,ALBUM,Y--Y-,5,5,CSS,SUGAR,YY-Y-,5.0,4.0,LLM,CAUSA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,BAMBA,False,6,BASED,GG---,3,3,LLM,BALLY,GG---,3,3,CSS,BACON,GG---,3.0,3.0,LLM,BARRA,GG--G,2.0,2.0,CSS,BAFTA,GG--G,2.0,2.0,LLM,BAHIA,GG--G,2.0,2.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,MAYNE,True,5,THIRS,-----,5,5,LLM,JAPAN,-G--Y,4,4,CSS,NAMED,YGYY-,4.0,4.0,LLM,MANCE,GGY-G,2.0,2.0,CSS,MAYNE,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,BOGGS,True,5,SINCE,Y----,5,5,LLM,PLOWS,--Y-G,4,4,CSS,ROARS,-G--G,3.0,3.0,LLM,MOTHS,-G--G,3.0,3.0,CSS,BOGGS,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,FINNS,True,6,WORDS,----G,4,4,LLM,ABBAS,----G,4,4,CSS,SEEMS,----G,4.0,4.0,LLM,KITTS,-G--G,3.0,3.0,CSS,HILLS,-G--G,3.0,3.0,LLM,FINNS,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
