game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,violated_green_1,violated_yellow_1,violated_gray_1,total_violations_1,violated_green_2,violated_yellow_2,violated_gray_2,total_violations_2,violated_green_3,violated_yellow_3,violated_gray_3,total_violations_3,violated_green_4,violated_yellow_4,violated_gray_4,total_violations_4,violated_green_5,violated_yellow_5,violated_gray_5,total_violations_5,violated_green_6,violated_yellow_6,violated_gray_6,total_violations_6
85,SNIDE,True,3,THING,--GY-,4,4,LLM,CAIRN,--G-Y,4,4,CSS,SNIDE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,LEWES,True,3,WORLD,Y--Y-,5,5,LLM,SHAWL,Y--YY,5,5,CSS,LEWES,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,TAMER,True,5,STATE,-YY-Y,5,3,LLM,HATER,-GYGG,2,2,CSS,TAPER,GG-GG,1.0,1.0,LLM,TAKER,GG-GG,1.0,1.0,CSS,TAMER,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,COTTA,True,4,START,-YY-Y,5,5,LLM,MATTE,-YGG-,3,3,CSS,OUTTA,Y-GGG,2.0,2.0,LLM,COTTA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,CORBY,True,4,START,---Y-,5,5,LLM,BERYL,Y-GY-,4,4,CSS,KIRBY,--GGG,2.0,2.0,LLM,CORBY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,POLIS,True,4,THREE,-----,5,5,LLM,INIGO,Y---Y,5,5,CSS,SOLIO,YGGG-,2.0,2.0,LLM,POLIS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
91,ROXAS,False,6,THESE,---Y-,5,5,LLM,SCRIP,Y-Y--,5,5,CSS,DRUGS,-Y--G,4.0,4.0,LLM,ROLLS,GG--G,2.0,2.0,CSS,ROOMS,GG--G,2.0,2.0,LLM,ROARS,GGY-G,2.0,2.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,RANCE,True,3,WORLD,--Y--,5,5,LLM,CAIRN,YG-YY,4,4,CSS,RANCE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,CARON,True,4,WORLD,-YG--,4,4,LLM,THROB,--GG-,3,3,CSS,ERROR,--GG-,3.0,3.0,LLM,CARON,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,SURYA,True,4,STATE,G-Y--,4,4,LLM,SOFIA,G---G,3,3,CSS,SANSA,G---G,3.0,3.0,LLM,SURYA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,AGGIE,True,6,WHICH,--Y--,5,5,LLM,TIRES,-Y-Y-,5,5,CSS,THIRD,--Y--,5.0,5.0,LLM,IMAGE,Y-YYG,4.0,4.0,CSS,ANGIE,G-GGG,1.0,1.0,LLM,AGGIE,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0
96,CAUSA,True,4,THERE,-----,5,5,LLM,MODAL,---Y-,5,5,CSS,AGAIN,Y-Y--,5.0,5.0,LLM,CAUSA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,BAMBA,True,6,THERE,-----,5,5,LLM,CALIF,-G---,4,4,CSS,DANNY,-G---,4.0,4.0,LLM,KAPPA,-G--G,3.0,3.0,CSS,BAGGY,GG---,3.0,3.0,LLM,BAMBA,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0
98,MAYNE,False,6,THERE,----G,4,4,LLM,ANGIE,YY--G,4,4,CSS,JAYNE,-GGGG,1.0,1.0,LLM,WAYNE,-GGGG,1.0,1.0,CSS,LAYNE,-GGGG,1.0,1.0,LLM,PAYNE,-GGGG,1.0,1.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,BOGGS,False,6,ARRAS,----G,4,4,LLM,LEWIS,----G,4,4,CSS,COSTS,-G--G,3.0,3.0,LLM,HOOKS,-G--G,3.0,3.0,CSS,LOOPS,-G--G,3.0,3.0,LLM,NOUNS,-G--G,3.0,3.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
100,FINNS,True,6,COULD,-----,5,5,LLM,WHITE,--Y--,5,5,CSS,BRAIN,---YY,5.0,5.0,LLM,MINSK,-GGY-,3.0,3.0,CSS,SINGS,-GG-G,2.0,2.0,LLM,FINNS,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
