game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,violated_green_1,violated_yellow_1,violated_gray_1,total_violations_1,violated_green_2,violated_yellow_2,violated_gray_2,total_violations_2,violated_green_3,violated_yellow_3,violated_gray_3,total_violations_3,violated_green_4,violated_yellow_4,violated_gray_4,total_violations_4,violated_green_5,violated_yellow_5,violated_gray_5,total_violations_5,violated_green_6,violated_yellow_6,violated_gray_6,total_violations_6
86,LEWES,True,6,HOUSE,---YY,5,5,LLM,BERKS,-G--G,3,3,CSS,SEEMS,-GY-G,3.0,3.0,LLM,FECES,-G-GG,2.0,2.0,CSS,GENES,-G-GG,2.0,2.0,LLM,LEWES,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,TAMER,True,4,HOUSE,----Y,5,5,LLM,MERYL,YYY--,5,4,CSS,GAMER,-GGGG,1.0,1.0,LLM,TAMER,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,COTTA,True,4,HOUSE,-G---,4,4,LLM,POINT,-G--Y,4,4,CSS,TOTAL,YGGY-,3.0,3.0,LLM,COTTA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,CORBY,True,4,THERE,---Y-,5,5,LLM,BRISK,YY---,5,5,CSS,ROBBY,YG-GG,2.0,2.0,LLM,CORBY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,POLIS,True,5,HOUSE,-G-Y-,4,4,LLM,LOFTS,YG--G,3,3,CSS,GOALS,-G-YG,3.0,3.0,LLM,SOLIS,-GGGG,1.0,1.0,CSS,POLIS,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,ROXAS,False,6,HOUSE,-G-Y-,4,4,LLM,POLIS,-G--G,3,3,CSS,COOKS,-G--G,3.0,3.0,LLM,BOATS,-GY-G,3.0,3.0,CSS,SODAS,-G-GG,2.0,2.0,LLM,ROJAS,GG-GG,1.0,1.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,RANCE,True,5,HOUSE,----G,4,4,LLM,GLADE,--Y-G,4,4,CSS,MAIZE,-G--G,3.0,3.0,LLM,CARVE,YGY-G,3.0,3.0,CSS,RANCE,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,CARON,True,4,HOUSE,-Y---,5,5,LLM,TANGO,-GY-Y,4,4,CSS,MACON,-GYGG,2.0,2.0,LLM,CARON,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,SURYA,True,4,HOUSE,--YY-,5,5,LLM,TUNIS,-G--Y,4,4,CSS,SURRY,GGG-Y,2.0,2.0,LLM,SURYA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,AGGIE,True,6,HOUSE,----G,4,4,LLM,RANCE,-Y--G,4,4,CSS,ALIKE,G-Y-G,3.0,3.0,LLM,ABBIE,G--GG,2.0,2.0,CSS,ADDIE,G--GG,2.0,2.0,LLM,AGGIE,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,CAUSA,True,5,THERE,-----,5,5,LLM,SPOIL,Y----,5,5,CSS,BANKS,-G--Y,4.0,4.0,LLM,MASSA,-G-GG,2.0,2.0,CSS,CAUSA,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,BAMBA,True,4,HOUSE,-----,5,5,LLM,BRILL,G----,4,4,CSS,BANDY,GG---,3.0,3.0,LLM,BAMBA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,MAYNE,True,5,HOUSE,----G,4,4,LLM,ADAGE,Y---G,4,4,CSS,MAIZE,GG--G,2.0,2.0,LLM,MAYBE,GGG-G,1.0,1.0,CSS,MAYNE,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,BOGGS,True,5,HOUSE,-G-Y-,4,4,LLM,ROXAS,-G--G,3,3,CSS,GOODS,YG--G,3.0,3.0,LLM,TONGS,-G-GG,2.0,2.0,CSS,BOGGS,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,FINNS,True,4,HOUSE,---Y-,5,5,LLM,TANKS,--G-G,3,3,CSS,DINGS,-GG-G,2.0,2.0,LLM,FINNS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
