game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,violated_green_1,violated_yellow_1,violated_gray_1,total_violations_1,violated_green_2,violated_yellow_2,violated_gray_2,total_violations_2,violated_green_3,violated_yellow_3,violated_gray_3,total_violations_3,violated_green_4,violated_yellow_4,violated_gray_4,total_violations_4,violated_green_5,violated_yellow_5,violated_gray_5,total_violations_5,violated_green_6,violated_yellow_6,violated_gray_6,total_violations_6
82,DALLY,True,4,THERE,-----,5,5,LLM,GUNNA,----Y,5.0,5.0,CSS,ALLOW,YYG--,4.0,3.0,LLM,DALLY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,INIGO,False,6,THERE,-----,5,5,LLM,CAUSA,-----,5.0,5.0,CSS,TRIED,--G--,4.0,4.0,LLM,BLIMP,--G--,4.0,4.0,CSS,GREEN,Y---Y,5.0,5.0,LLM,OWING,Y-GYY,4.0,4.0,CSS,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,2,3,0,0,0,0
84,KRILL,True,3,WORDS,--Y--,5,5,LLM,TRILL,-GGGG,1.0,1.0,CSS,KRILL,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,SNIDE,True,3,START,G----,4,4,LLM,SHEEN,G-Y-Y,4.0,4.0,CSS,SNIDE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,LEWES,True,4,HOUSE,---YY,5,5,LLM,FRIES,---GG,3.0,3.0,CSS,WORDS,Y---G,4.0,4.0,LLM,LEWES,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0
87,TAMER,True,6,WORLD,--Y--,5,5,LLM,HATER,-GYGG,2.0,2.0,CSS,TASER,GG-GG,1.0,1.0,LLM,TAPER,GG-GG,1.0,1.0,CSS,TAKER,GG-GG,1.0,1.0,LLM,TAMER,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,COTTA,True,4,WOULD,-G---,4,4,LLM,MOTOR,-GG--,3.0,3.0,CSS,NOTCH,-GGY-,3.0,3.0,LLM,COTTA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,CORBY,True,6,FOCUS,-GY--,4,4,LLM,PORCH,-GGY-,3.0,3.0,CSS,COREY,GGG-G,1.0,1.0,LLM,CORKY,GGG-G,1.0,1.0,CSS,CORNY,GGG-G,1.0,1.0,LLM,CORBY,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,POLIS,False,6,WORDS,-G--G,3,3,LLM,HOOKS,-G--G,3.0,3.0,CSS,COMES,-G--G,3.0,3.0,LLM,BOLUS,-GG-G,2.0,2.0,CSS,TOLLS,-GG-G,2.0,2.0,LLM,SOLIS,-GGGG,1.0,1.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,ROXAS,True,4,START,Y-YY-,5,5,LLM,RACES,GY--G,3.0,3.0,CSS,ROJAS,GG-GG,1.0,1.0,LLM,ROXAS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,RANCE,True,4,COULD,Y----,5,5,LLM,SPICE,---GG,3.0,3.0,CSS,REECE,G--GG,2.0,2.0,LLM,RANCE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,CARON,True,4,THEIR,----Y,5,5,LLM,GRAND,-YYY-,5.0,4.0,CSS,CROSS,GYY--,4.0,3.0,LLM,CARON,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
94,SURYA,True,3,WORDS,--G-Y,4,4,LLM,FARSI,-YGY-,4.0,4.0,CSS,SURYA,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,AGGIE,True,5,THINK,--Y--,5,5,LLM,MIDAS,-Y-Y-,5.0,5.0,CSS,CALIF,-Y-G-,4.0,4.0,LLM,ABBIE,G--GG,2.0,2.0,CSS,AGGIE,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,CAUSA,False,6,THERE,-----,5,5,LLM,ANION,Y----,5.0,5.0,CSS,WORDS,----Y,5.0,5.0,LLM,SAMMY,YG---,4.0,4.0,CSS,BASAL,-GYY-,4.0,3.0,LLM,FAFSA,-G-GG,2.0,2.0,CSS,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0
97,BAMBA,False,6,LEAST,--Y--,5,5,LLM,WAUGH,-G---,4.0,4.0,CSS,DAVID,-G---,4.0,4.0,LLM,NANNY,-G---,4.0,4.0,CSS,THEIR,-----,5.0,5.0,LLM,JAFFA,-G--G,3.0,3.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,6,0,0,0,0
98,MAYNE,True,4,WORDS,-----,5,5,LLM,LYING,-Y-G-,4.0,4.0,CSS,PENNY,-Y-GY,4.0,4.0,LLM,MAYNE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,BOGGS,False,6,POINT,-G---,4,4,LLM,LOWES,-G--G,3.0,3.0,CSS,HOURS,-G--G,3.0,3.0,LLM,ZOOMS,-G--G,3.0,3.0,CSS,SOCKS,-G--G,3.0,3.0,LLM,DOBBS,-GY-G,3.0,3.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,FINNS,False,6,WORDS,----G,4,4,LLM,TINTS,-GG-G,2.0,2.0,CSS,LINES,-GG-G,2.0,2.0,LLM,MINAS,-GG-G,2.0,2.0,CSS,KINGS,-GG-G,2.0,2.0,LLM,PINUS,-GG-G,2.0,2.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
