game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,violated_green_1,violated_yellow_1,violated_gray_1,total_violations_1,violated_green_2,violated_yellow_2,violated_gray_2,total_violations_2,violated_green_3,violated_yellow_3,violated_gray_3,total_violations_3,violated_green_4,violated_yellow_4,violated_gray_4,total_violations_4,violated_green_5,violated_yellow_5,violated_gray_5,total_violations_5,violated_green_6,violated_yellow_6,violated_gray_6,total_violations_6
85,SNIDE,True,6,RIGHT,-Y---,5,5,LLM,EFFIE,---YG,4,4,CSS,VOICE,--G-G,3.0,3.0,LLM,SWIPE,G-G-G,2.0,2.0,CSS,SLIDE,G-GGG,1.0,1.0,LLM,SNIDE,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,LEWES,False,6,THEIR,--Y--,5,5,LLM,KEYES,-G-GG,2,2,CSS,SEXES,-G-GG,2.0,2.0,LLM,MEMES,-G-GG,2.0,2.0,CSS,GENES,-G-GG,2.0,2.0,LLM,FECES,-G-GG,2.0,2.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,TAMER,True,5,ABOUT,Y---Y,5,5,LLM,TRASK,GYY--,4,4,CSS,TERRA,GYY-Y,4.0,4.0,LLM,TAPER,GG-GG,1.0,1.0,CSS,TAMER,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,COTTA,True,5,THINK,Y----,5,5,LLM,GUSTS,---G-,4,4,CSS,PARTY,-Y-G-,4.0,4.0,LLM,DELTA,---GG,3.0,3.0,CSS,COTTA,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,CORBY,True,3,THERE,---Y-,5,5,LLM,BURSA,Y-G--,4,4,CSS,CORBY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,POLIS,True,3,ABOUT,--Y--,5,5,LLM,PHILO,G-YYY,4,4,CSS,POLIS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,ROXAS,False,6,OTHER,Y---Y,5,5,LLM,GROWL,-YY--,5,4,CSS,FORMS,-GY-G,3.0,3.0,LLM,YOURS,-G-YG,3.0,3.0,CSS,ROADS,GGY-G,2.0,2.0,LLM,ROJAS,GG-GG,1.0,1.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,RANCE,True,4,THERE,---YG,4,4,LLM,BRAVE,-YY-G,4,3,CSS,RANGE,GGG-G,1.0,1.0,LLM,RANCE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,CARON,True,5,THEIR,----Y,5,5,LLM,PRADO,-YY-Y,5,4,CSS,ROYAL,YY-Y-,5.0,5.0,LLM,AARON,-GGGG,1.0,1.0,CSS,CARON,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,SURYA,True,5,THERE,---Y-,5,5,LLM,GRABS,-YY-Y,5,5,CSS,SARIN,GYG--,3.0,3.0,LLM,SCRAP,G-GY-,3.0,3.0,CSS,SURYA,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,AGGIE,True,6,STARE,--Y-G,4,4,LLM,HAYNE,-Y--G,4,4,CSS,ALIKE,G-Y-G,3.0,3.0,LLM,ADDIE,G--GG,2.0,2.0,CSS,ABBIE,G--GG,2.0,2.0,LLM,AGGIE,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,CAUSA,True,4,THINK,-----,5,5,LLM,EAGER,-G---,4,4,CSS,CALLS,GG--Y,3.0,3.0,LLM,CAUSA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,BAMBA,True,5,THERE,-----,5,5,LLM,PLAYS,--Y--,5,5,CSS,AUDIO,Y----,5.0,5.0,LLM,MANGA,YG--G,3.0,3.0,CSS,BAMBA,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,MAYNE,True,6,WHERE,----G,4,4,LLM,SUITE,----G,4,4,CSS,PLACE,--Y-G,4.0,4.0,LLM,NAÏVE,YG--G,3.0,3.0,CSS,KANYE,-GYYG,3.0,3.0,LLM,MAYNE,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,BOGGS,True,5,THEIR,-----,5,5,LLM,PALMA,-----,5,5,CSS,FOUND,-G---,4.0,4.0,LLM,COOKS,-G--G,3.0,3.0,CSS,BOGGS,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,FINNS,True,6,RIGHT,-G---,4,4,LLM,SISSY,YG---,4,4,CSS,PILOT,-G---,4.0,4.0,LLM,WINES,-GG-G,2.0,2.0,CSS,KINDS,-GG-G,2.0,2.0,LLM,FINNS,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
