game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6,total_violations
76,MENON,True,6,THOSE,--Y-Y,5,5,LLM,ORDER,Y--Y-,5,5,LLM,ENVOY,YY-G-,4.0,3.0,LLM,LENOX,-GGG-,2.0,2.0,LLM,GENOA,-GGG-,2.0,2.0,CSS_TRUE_REPAIR,MENON,GGGGG,0.0,0.0,CSS_TRUE_REPAIR,5629,161,97.13981168946528,161,30,81.36645962732919,30.0,8.0,73.33333333333333,8.0,2.0,75.0,2.0,1.0,50.0,1.0,1.0,0.0,0
77,TRASK,True,3,THINK,G---G,3,3,LLM,TRACK,GGG-G,1,1,LLM,TRASK,GGGGG,0.0,0.0,CSS_TRUE_REPAIR,,,,,,,,,,,,,,,,5629,5,99.91117427607034,5,1,80.0,1.0,1.0,0.0,,,,,,,,,,0
78,CASIO,True,4,VOWEL,-Y---,5,5,LLM,GROUP,--Y--,5,5,LLM,SANTO,YG--G,3.0,3.0,CSS_TRUE_REPAIR,CASIO,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,399,92.91170723041392,399,99,75.18796992481202,99.0,1.0,98.989898989899,1.0,1.0,0.0,,,,,,,0
79,VOILA,True,5,THINK,--G--,4,4,LLM,PRICE,--G--,4,4,LLM,ILIAD,-YGY-,4.0,4.0,LLM,SAILS,-YGG-,3.0,3.0,LLM,VOILA,GGGGG,0.0,0.0,LLM,,,,,,5629,192,96.58909220110144,192,46,76.04166666666666,46.0,9.0,80.43478260869566,9.0,2.0,77.77777777777779,2.0,1.0,50.0,,,,0
80,AURAL,True,6,THESE,-----,5,5,LLM,WOULD,--YY-,5,5,LLM,LUCKY,YG---,4.0,4.0,LLM,JULIA,-GY-Y,4.0,4.0,LLM,RURAL,-GGGG,1.0,1.0,LLM,AURAL,GGGGG,0.0,0.0,LLM,5629,1181,79.01936400781666,1181,27,97.7138018628281,27.0,9.0,66.66666666666666,9.0,3.0,66.66666666666666,3.0,2.0,33.33333333333333,2.0,1.0,50.0,0
81,LEGER,True,4,THING,----Y,5,5,LLM,GRADE,YY--Y,5,5,CSS_TRUE_REPAIR,LUGER,G-GGG,1.0,1.0,LLM,LEGER,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,239,95.75413039616272,239,4,98.32635983263596,4.0,1.0,75.0,1.0,1.0,0.0,,,,,,,0
82,DALLY,True,5,THINK,-----,5,5,LLM,MEARS,--Y--,5,5,CSS_TRUE_REPAIR,LOCAL,Y--YY,5.0,5.0,LLM,WALLY,-GGGG,1.0,1.0,LLM,DALLY,GGGGG,0.0,0.0,LLM,,,,,,5629,1651,70.66974595842956,1651,81,95.0938824954573,81.0,4.0,95.06172839506172,4.0,2.0,50.0,2.0,1.0,50.0,,,,0
83,INIGO,True,4,THINK,--GY-,4,4,LLM,ALIEN,--G-Y,4,4,CSS_TRUE_REPAIR,UNIFY,-GG--,3.0,3.0,LLM,INIGO,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,32,99.43151536685023,32,4,87.5,4.0,1.0,75.0,1.0,1.0,0.0,,,,,,,0
84,KRILL,True,4,THINK,--G-Y,4,4,LLM,ALIKE,-YGY-,4,4,CSS_TRUE_REPAIR,SKILL,-YGGG,2.0,2.0,LLM,KRILL,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,17,99.69799253863918,17,2,88.23529411764706,2.0,1.0,50.0,1.0,1.0,0.0,,,,,,,0
85,SNIDE,True,4,THINK,--GY-,4,4,LLM,NAIVE,Y-G-G,3,3,LLM,SNIPE,GGG-G,1.0,1.0,LLM,SNIDE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,32,99.43151536685023,32,2,93.75,2.0,1.0,50.0,1.0,1.0,0.0,,,,,,,0
86,LEWES,True,3,THERE,--Y-Y,5,4,LLM,LEVEL,GG-G-,2,2,LLM,LEWES,GGGGG,0.0,0.0,CSS_TRUE_REPAIR,,,,,,,,,,,,,,,,5629,40,99.2893942085628,40,1,97.5,1.0,1.0,0.0,,,,,,,,,,0
87,TAMER,True,4,THINK,G----,4,4,LLM,TASER,GG-GG,1,1,CSS_TRUE_REPAIR,TAPER,GG-GG,1.0,1.0,LLM,TAMER,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,136,97.58394030911352,136,3,97.79411764705884,3.0,2.0,33.33333333333333,2.0,1.0,50.0,,,,,,,0
88,COTTA,True,5,WORDS,-G---,4,4,LLM,HONEY,-G---,4,4,CSS_TRUE_REPAIR,LOCAL,-GYY-,4.0,4.0,LLM,COMMA,GG--G,2.0,2.0,LLM,COTTA,GGGGG,0.0,0.0,LLM,,,,,,5629,228,95.94954698880797,228,47,79.3859649122807,47.0,2.0,95.74468085106383,2.0,1.0,50.0,1.0,1.0,0.0,,,,0
89,CORBY,True,5,START,---Y-,5,5,LLM,ORDER,YY---,5,4,LLM,ROCKY,YGY-G,3.0,3.0,LLM,CORNY,GGG-G,1.0,1.0,LLM,CORBY,GGGGG,0.0,0.0,LLM,,,,,,5629,469,91.66814709539882,469,37,92.11087420042644,37.0,2.0,94.5945945945946,2.0,1.0,50.0,1.0,1.0,0.0,,,,0
90,POLIS,True,4,THINK,--Y--,5,5,LLM,SIRED,YY---,5,5,CSS_TRUE_REPAIR,LOUIS,YG-GG,2.0,2.0,CSS_TRUE_REPAIR,POLIS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,465,91.73920767454254,465,17,96.34408602150538,17.0,1.0,94.11764705882352,1.0,1.0,0.0,,,,,,,0
91,ROXAS,False,6,CHECK,-----,5,5,LLM,WORDS,-GY-G,3,3,LLM,YOURS,-G-YG,3.0,3.0,LLM,ROOTS,GG--G,2.0,2.0,CSS_TRUE_REPAIR,ROLLS,GG--G,2.0,2.0,LLM,ROJAS,GG-GG,1.0,1.0,LLM,5629,1915,65.97974773494404,1915,14,99.26892950391644,14.0,6.0,57.14285714285714,6.0,3.0,50.0,3.0,2.0,33.33333333333333,2.0,1.0,50.0,0
92,RANCE,True,4,THINK,---Y-,5,5,LLM,SENSE,--G-G,3,3,LLM,CONDE,Y-G-G,3.0,3.0,CSS_TRUE_REPAIR,RANCE,GGGGG,0.0,0.0,CSS_TRUE_REPAIR,,,,,,,,,,,5629,445,92.09451057026116,445,15,96.62921348314607,15.0,5.0,66.66666666666666,5.0,1.0,80.0,,,,,,,0
93,CARON,True,6,THINK,---Y-,5,5,LLM,SALON,-G-GG,2,2,CSS_TRUE_REPAIR,RAMON,YG-GG,2.0,2.0,CSS_TRUE_REPAIR,BARON,-GGGG,1.0,1.0,LLM,AARON,-GGGG,1.0,1.0,LLM,CARON,GGGGG,0.0,0.0,LLM,5629,445,92.09451057026116,445,14,96.85393258426969,14.0,3.0,78.57142857142857,3.0,2.0,33.33333333333333,2.0,1.0,50.0,1.0,1.0,0.0,0
94,SURYA,True,4,BENDY,----Y,5,5,LLM,YOURS,Y-YYY,5,4,LLM,SYRUP,GYGY-,3.0,3.0,LLM,SURYA,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,65,98.84526558891456,65,2,96.92307692307692,2.0,1.0,50.0,1.0,1.0,0.0,,,,,,,0
95,AGGIE,True,5,START,--Y--,5,5,LLM,MAYBE,-Y--G,4,4,LLM,ALIVE,G-Y-G,3.0,3.0,LLM,ANGIE,G-GGG,1.0,1.0,CSS_TRUE_REPAIR,AGGIE,GGGGG,0.0,0.0,LLM,,,,,,5629,657,88.32829987564399,657,20,96.9558599695586,20.0,4.0,80.0,4.0,1.0,75.0,1.0,1.0,0.0,,,,0
96,CAUSA,True,4,THINK,-----,5,5,LLM,AYRES,Y---Y,5,5,CSS_TRUE_REPAIR,SALAM,YG-Y-,4.0,4.0,CSS_TRUE_REPAIR,CAUSA,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,1651,70.66974595842956,1651,33,98.00121138703815,33.0,2.0,93.93939393939394,2.0,1.0,50.0,,,,,,,0
97,BAMBA,True,6,ABOUT,YY---,5,5,LLM,BLACK,G-Y--,4,4,LLM,BASED,GG---,3.0,3.0,LLM,BARRY,GG---,3.0,3.0,LLM,BAMBI,GGGG-,1.0,1.0,LLM,BAMBA,GGGGG,0.0,0.0,LLM,5629,155,97.24640255818083,155,40,74.19354838709677,40.0,10.0,75.0,10.0,4.0,60.0,4.0,1.0,75.0,1.0,1.0,0.0,0
98,MAYNE,True,4,THREE,----G,4,4,LLM,AISLE,Y---G,4,4,CSS_TRUE_REPAIR,MANCE,GGY-G,2.0,2.0,CSS_TRUE_REPAIR,MAYNE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,269,95.22117605258484,269,24,91.07806691449817,24.0,1.0,95.83333333333334,1.0,1.0,0.0,,,,,,,0
99,BOGGS,False,6,WORDS,-G--G,3,3,LLM,COMES,-G--G,3,3,LLM,TOOLS,-G--G,3.0,3.0,CSS_TRUE_REPAIR,SOAKS,-G--G,3.0,3.0,LLM,NOUNS,-G--G,3.0,3.0,LLM,HOBBS,-GY-G,3.0,3.0,CSS_TRUE_REPAIR,5629,137,97.5661751643276,137,66,51.82481751824818,66.0,13.0,80.3030303030303,13.0,7.0,46.15384615384615,7.0,2.0,71.42857142857143,2.0,1.0,50.0,0
100,FINNS,True,5,THINK,--YG-,4,4,LLM,DIANA,-G-G-,3,3,LLM,SIGNS,-G-GG,2.0,2.0,LLM,LIONS,-G-GG,2.0,2.0,LLM,FINNS,GGGGG,0.0,0.0,LLM,,,,,,5629,28,99.50257594599395,28,7,75.0,7.0,3.0,57.14285714285714,3.0,1.0,66.66666666666666,1.0,1.0,0.0,,,,0
