game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6,total_violations
78,CASIO,True,5,THERE,-----,5,5,LLM,WOULD,-Y---,5,5,LLM,JACOB,-GYY-,4.0,4.0,LLM,PASCO,-GGYG,2.0,2.0,LLM,CASIO,GGGGG,0.0,0.0,LLM,,,,,,5629,1280,77.2606146740096,1280,80,93.75,80.0,4.0,95.0,4.0,1.0,75.0,1.0,1.0,0.0,,,,0
79,VOILA,True,4,WORLD,-G-G-,3,3,LLM,GOALS,-GYG-,3,3,LLM,JOLLA,-G-GG,2.0,2.0,CSS_TRUE_REPAIR,VOILA,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,35,99.37821993249246,35,3,91.42857142857144,3.0,1.0,66.66666666666666,1.0,1.0,0.0,,,,,,,0
80,AURAL,False,6,THING,-----,5,5,LLM,LOWER,Y---Y,5,5,LLM,CLARK,-YYY-,5.0,5.0,LLM,DARYL,-YG-G,3.0,3.0,LLM,RURAL,-GGGG,1.0,1.0,LLM,MURAL,-GGGG,1.0,1.0,LLM,5629,1638,70.90069284064666,1638,22,98.65689865689866,22.0,7.0,68.18181818181817,7.0,3.0,57.14285714285714,3.0,2.0,33.33333333333333,2.0,1.0,50.0,0
81,LEGER,True,5,WORDS,--Y--,5,5,LLM,THERE,--YYY,5,4,LLM,NEVER,-G-GG,2.0,2.0,LLM,LEPER,GG-GG,1.0,1.0,LLM,LEGER,GGGGG,0.0,0.0,LLM,,,,,,5629,506,91.01083673831944,506,19,96.24505928853756,19.0,6.0,68.42105263157895,6.0,1.0,83.33333333333334,1.0,1.0,0.0,,,,0
82,DALLY,True,4,YEARS,Y-Y--,5,5,LLM,TANDY,-G-YG,3,3,CSS_TRUE_REPAIR,DAILY,GG-GG,1.0,1.0,LLM,DALLY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,101,98.20572037662106,101,5,95.04950495049503,5.0,1.0,80.0,1.0,1.0,0.0,,,,,,,0
83,INIGO,True,5,COULD,-Y---,5,5,LLM,SHORE,--Y--,5,5,LLM,PINOY,-YYY-,5.0,4.0,LLM,AMINO,--GYG,3.0,3.0,LLM,INIGO,GGGGG,0.0,0.0,LLM,,,,,,5629,390,93.0715935334873,390,48,87.6923076923077,48.0,3.0,93.75,3.0,1.0,66.66666666666666,1.0,1.0,0.0,,,,0
84,KRILL,True,4,THEIR,---YY,5,5,LLM,RAINS,Y-G--,4,4,CSS_TRUE_REPAIR,PRICK,-GG-Y,3.0,3.0,LLM,KRILL,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,121,97.85041748090248,121,15,87.60330578512396,15.0,1.0,93.33333333333331,1.0,1.0,0.0,,,,,,,0
85,SNIDE,True,4,AROMA,-----,5,5,LLM,THING,--GY-,4,4,LLM,SNIPE,GGG-G,1.0,1.0,LLM,SNIDE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,1077,80.8669390655534,1077,7,99.35004642525531,7.0,1.0,85.71428571428571,1.0,1.0,0.0,,,,,,,0
86,LEWES,True,3,BEING,-G---,4,4,LLM,REELS,-GYYG,3,3,CSS_TRUE_REPAIR,LEWES,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,349,93.79996446971045,349,1,99.7134670487106,1.0,1.0,0.0,,,,,,,,,,0
87,TAMER,False,6,THERE,G-YY-,4,3,LLM,TIRES,G-YG-,3,3,LLM,TUNER,G--GG,2.0,2.0,CSS_TRUE_REPAIR,TOWER,G--GG,2.0,2.0,LLM,TATER,GG-GG,1.0,1.0,LLM,TAPER,GG-GG,1.0,1.0,LLM,5629,23,99.5914016699236,23,10,56.52173913043478,10.0,6.0,40.0,6.0,5.0,16.666666666666664,5.0,3.0,40.0,3.0,2.0,33.33333333333333,0
88,COTTA,True,4,REALS,--Y--,5,5,CSS_TRUE_REPAIR,BANDY,-Y---,5,5,LLM,GOTTA,-GGGG,1.0,1.0,LLM,COTTA,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,355,93.69337360099485,355,34,90.4225352112676,34.0,1.0,97.05882352941175,1.0,1.0,0.0,,,,,,,0
89,CORBY,True,4,THERE,---Y-,5,5,LLM,ARIAS,-Y---,5,5,CSS_TRUE_REPAIR,RONDO,YG---,4.0,4.0,CSS_TRUE_REPAIR,CORBY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,539,90.42458696038372,539,49,90.9090909090909,49.0,5.0,89.79591836734694,5.0,1.0,80.0,,,,,,,0
90,POLIS,True,5,THERE,-----,5,5,LLM,DAILY,--YY-,5,5,LLM,LIONS,YYY-G,4.0,4.0,LLM,SOLIS,-GGGG,1.0,1.0,LLM,POLIS,GGGGG,0.0,0.0,LLM,,,,,,5629,1280,77.2606146740096,1280,40,96.875,40.0,2.0,95.0,2.0,1.0,50.0,1.0,1.0,0.0,,,,0
91,ROXAS,True,6,WHICH,-----,5,5,LLM,GUESS,----G,4,4,LLM,TRANS,-YY-G,4.0,4.0,LLM,BARDS,-YY-G,4.0,4.0,LLM,ROJAS,GG-GG,1.0,1.0,LLM,ROXAS,GGGGG,0.0,0.0,CSS_TRUE_REPAIR,5629,2608,53.66850239829455,2608,145,94.44018404907976,145.0,13.0,91.0344827586207,13.0,2.0,84.61538461538461,2.0,1.0,50.0,1.0,1.0,0.0,0
92,RANCE,True,4,VOWEL,---Y-,5,5,LLM,THERE,---YG,4,4,LLM,PRICE,-Y-GG,3.0,3.0,CSS_TRUE_REPAIR,RANCE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,760,86.4984899626932,760,62,91.84210526315788,62.0,2.0,96.7741935483871,2.0,1.0,50.0,,,,,,,0
93,CARON,True,5,THING,---Y-,5,5,LLM,SONAR,-YYYY,5,5,CSS_TRUE_REPAIR,BARON,-GGGG,1.0,1.0,LLM,AARON,-GGGG,1.0,1.0,LLM,CARON,GGGGG,0.0,0.0,LLM,,,,,,5629,421,92.52087404512346,421,11,97.38717339667458,11.0,2.0,81.81818181818183,2.0,1.0,50.0,1.0,1.0,0.0,,,,0
94,SURYA,True,5,WOULD,--Y--,5,5,LLM,MUSIC,-GY--,4,4,LLM,NURSE,-GGY-,3.0,3.0,LLM,TURKS,-GG-Y,3.0,3.0,LLM,SURYA,GGGGG,0.0,0.0,LLM,,,,,,5629,322,94.27962337893054,322,41,87.26708074534162,41.0,6.0,85.36585365853658,6.0,2.0,66.66666666666666,2.0,1.0,50.0,,,,0
95,AGGIE,True,5,STATE,--Y-G,4,4,LLM,MAYBE,-Y--G,4,4,LLM,ALONE,G---G,3.0,3.0,LLM,AGREE,GG--G,2.0,2.0,LLM,AGGIE,GGGGG,0.0,0.0,LLM,,,,,,5629,123,97.8148871913306,123,26,78.86178861788618,26.0,5.0,80.76923076923077,5.0,1.0,80.0,1.0,1.0,0.0,,,,0
96,CAUSA,True,3,FIRST,---G-,4,4,LLM,CAUSE,GGGG-,1,1,LLM,CAUSA,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,80,98.5787884171256,80,1,98.75,1.0,1.0,0.0,,,,,,,,,,0
97,BAMBA,True,6,STATE,--Y--,5,5,LLM,FINAL,---Y-,5,5,LLM,MARCY,YG---,4.0,4.0,CSS_TRUE_REPAIR,JAMMU,-GG--,3.0,3.0,LLM,HAMZA,-GG-G,2.0,2.0,LLM,BAMBA,GGGGG,0.0,0.0,LLM,5629,666,88.16841357257061,666,130,80.48048048048048,130.0,5.0,96.15384615384616,5.0,2.0,60.0,2.0,1.0,50.0,1.0,1.0,0.0,0
98,MAYNE,True,5,THERE,----G,4,4,LLM,SINCE,--Y-G,4,4,LLM,LAYNE,-GGGG,1.0,1.0,LLM,WAYNE,-GGGG,1.0,1.0,LLM,MAYNE,GGGGG,0.0,0.0,LLM,,,,,,5629,269,95.22117605258484,269,19,92.93680297397768,19.0,4.0,78.94736842105263,4.0,3.0,25.0,3.0,1.0,66.66666666666666,,,,0
99,BOGGS,True,5,RIGHT,--G--,4,4,LLM,LEGAL,--G--,4,4,LLM,DOGGO,-GGG-,2.0,2.0,LLM,FOGGY,-GGG-,2.0,2.0,CSS_TRUE_REPAIR,BOGGS,GGGGG,0.0,0.0,LLM,,,,,,5629,73,98.7031444306271,73,8,89.04109589041096,8.0,3.0,62.5,3.0,1.0,66.66666666666666,1.0,1.0,0.0,,,,0
100,FINNS,True,4,THERE,-----,5,5,LLM,SALIM,Y--Y-,5,5,CSS_TRUE_REPAIR,USING,-YYG-,4.0,4.0,LLM,FINNS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,1280,77.2606146740096,1280,41,96.796875,41.0,2.0,95.1219512195122,2.0,1.0,50.0,,,,,,,0
