game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6,total_violations
80,AURAL,True,4,RIGHT,Y----,5,5,LLM,YEARS,--YY-,5,5,LLM,LABOR,YY--Y,5.0,5.0,LLM,AURAL,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,725,87.12027003020074,725,77,89.37931034482759,77.0,2.0,97.4025974025974,2.0,1.0,50.0,,,,,,,0
81,LEGER,True,4,RIGHT,Y-G--,4,4,LLM,ANGER,--GGG,2,2,LLM,LUGER,G-GGG,1.0,1.0,LLM,LEGER,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,24,99.57363652513769,24,2,91.66666666666666,2.0,1.0,50.0,1.0,1.0,0.0,,,,,,,0
82,DALLY,True,4,THERE,-----,5,5,LLM,FOUND,----Y,5,5,LLM,DAILY,GG-GG,1.0,1.0,LLM,DALLY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,1280,77.2606146740096,1280,55,95.703125,55.0,1.0,98.1818181818182,1.0,1.0,0.0,,,,,,,0
83,INIGO,True,5,WHERE,-----,5,5,LLM,MINAS,-YY--,5,4,CSS_TRUE_REPAIR,POINT,-YGY-,4.0,4.0,LLM,UNION,-GGY-,3.0,3.0,LLM,INIGO,GGGGG,0.0,0.0,LLM,,,,,,5629,1598,71.61129863208386,1598,44,97.24655819774718,44.0,3.0,93.18181818181816,3.0,1.0,66.66666666666666,1.0,1.0,0.0,,,,0
84,KRILL,True,4,OTHER,----Y,5,5,LLM,BRAIN,-G-Y-,4,4,LLM,GRILL,-GGGG,1.0,1.0,LLM,KRILL,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,348,93.81772961449636,348,19,94.54022988505749,19.0,2.0,89.47368421052632,2.0,1.0,50.0,,,,,,,0
85,SNIDE,True,6,THERE,----G,4,4,LLM,PLACE,----G,4,4,LLM,ISSUE,YY--G,4.0,4.0,LLM,NOISE,Y-GYG,3.0,3.0,LLM,SWINE,G-GYG,2.0,2.0,LLM,SNIDE,GGGGG,0.0,0.0,LLM,5629,269,95.22117605258484,269,55,79.5539033457249,55.0,4.0,92.72727272727272,4.0,2.0,50.0,2.0,1.0,50.0,1.0,1.0,0.0,0
86,LEWES,True,3,THERE,--Y-Y,5,4,LLM,LEVEL,GG-G-,2,2,LLM,LEWES,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,40,99.2893942085628,40,1,97.5,1.0,1.0,0.0,,,,,,,,,,0
87,TAMER,True,5,OTHER,-Y-GG,3,3,LLM,AFTER,Y-YGG,3,3,LLM,TAPER,GG-GG,1.0,1.0,LLM,TAKER,GG-GG,1.0,1.0,LLM,TAMER,GGGGG,0.0,0.0,LLM,,,,,,5629,31,99.44928051163618,31,4,87.09677419354838,4.0,3.0,25.0,3.0,2.0,33.33333333333333,2.0,1.0,50.0,,,,0
88,COTTA,True,5,THERE,Y----,5,5,LLM,STILL,-Y---,5,5,LLM,ABOUT,Y-Y-Y,5.0,4.0,LLM,GOTTA,-GGGG,1.0,1.0,LLM,COTTA,GGGGG,0.0,0.0,LLM,,,,,,5629,333,94.0842067862853,333,63,81.08108108108108,63.0,7.0,88.88888888888889,7.0,1.0,85.71428571428571,1.0,1.0,0.0,,,,0
89,CORBY,True,4,THERE,---Y-,5,5,LLM,BRAIN,YY---,5,5,LLM,RUGBY,Y--GG,3.0,3.0,LLM,CORBY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,539,90.42458696038372,539,5,99.07235621521336,5.0,1.0,80.0,1.0,1.0,0.0,,,,,,,0
90,POLIS,True,5,THINK,--Y--,5,5,LLM,VIDEO,-Y--Y,5,5,LLM,LOUIS,YG-GG,2.0,2.0,LLM,SOLIS,-GGGG,1.0,1.0,LLM,POLIS,GGGGG,0.0,0.0,LLM,,,,,,5629,465,91.73920767454254,465,19,95.91397849462363,19.0,2.0,89.47368421052632,2.0,1.0,50.0,1.0,1.0,0.0,,,,0
91,ROXAS,True,5,THERE,---Y-,5,5,LLM,WORLD,-GY--,4,4,LLM,ROOMS,GG--G,2.0,2.0,LLM,ROCKS,GG--G,2.0,2.0,LLM,ROXAS,GGGGG,0.0,0.0,LLM,,,,,,5629,539,90.42458696038372,539,21,96.1038961038961,21.0,3.0,85.71428571428571,3.0,2.0,33.33333333333333,2.0,1.0,50.0,,,,0
92,RANCE,True,4,WHERE,---YG,4,4,LLM,LARGE,-GY-G,3,3,LLM,RAISE,GG--G,2.0,2.0,LLM,RANCE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,124,97.79712204654469,124,3,97.58064516129032,3.0,1.0,66.66666666666666,1.0,1.0,0.0,,,,,,,0
93,CARON,True,4,OTHER,Y---Y,5,5,LLM,WORLD,-YG--,4,4,LLM,MARCO,-GGYY,3.0,3.0,LLM,CARON,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,230,95.9140166992361,230,16,93.04347826086956,16.0,1.0,93.75,1.0,1.0,0.0,,,,,,,0
94,SURYA,True,4,ABOUT,Y--Y-,5,5,LLM,GUARD,-GYY-,4,4,LLM,RURAL,-GGY-,3.0,3.0,LLM,SURYA,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,111,98.02806892876175,111,7,93.69369369369367,7.0,2.0,71.42857142857143,2.0,1.0,50.0,,,,,,,0
95,AGGIE,True,4,THINK,--Y--,5,5,LLM,MEDIA,-Y-GY,4,4,LLM,ALFIE,G--GG,2.0,2.0,LLM,AGGIE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,465,91.73920767454254,465,5,98.9247311827957,5.0,2.0,60.0,2.0,1.0,50.0,,,,,,,0
96,CAUSA,True,4,THERE,-----,5,5,LLM,CLOUD,G--Y-,4,4,LLM,CUBAN,GY-Y-,4.0,3.0,LLM,CAUSA,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,1280,77.2606146740096,1280,7,99.453125,7.0,1.0,85.71428571428571,1.0,1.0,0.0,,,,,,,0
97,BAMBA,True,5,THEIR,-----,5,5,LLM,WOULD,-----,5,5,LLM,CAMPS,-GG--,3.0,3.0,LLM,GAMMA,-GG-G,2.0,2.0,LLM,BAMBA,GGGGG,0.0,0.0,LLM,,,,,,5629,794,85.89447503997157,794,103,87.02770780856423,103.0,5.0,95.14563106796116,5.0,1.0,80.0,1.0,1.0,0.0,,,,0
98,MAYNE,True,5,RIGHT,-----,5,5,LLM,PLACE,--Y-G,4,4,LLM,MAUDE,GG--G,2.0,2.0,LLM,MAYBE,GGG-G,1.0,1.0,LLM,MAYNE,GGGGG,0.0,0.0,LLM,,,,,,5629,1357,75.89269852549299,1357,18,98.67354458364038,18.0,4.0,77.77777777777779,4.0,1.0,75.0,1.0,1.0,0.0,,,,0
99,BOGGS,False,6,THINK,-----,5,5,LLM,ACRES,----G,4,4,CSS_TRUE_REPAIR,WOODS,-G--G,3.0,3.0,LLM,POLLS,-G--G,3.0,3.0,LLM,BOMBS,GG--G,2.0,2.0,LLM,BOGUS,GGG-G,1.0,1.0,LLM,5629,1651,70.66974595842956,1651,60,96.36583888552391,60.0,8.0,86.66666666666667,8.0,3.0,62.5,3.0,2.0,33.33333333333333,2.0,1.0,50.0,0
100,FINNS,True,5,RIGHT,-G---,4,4,LLM,VIDEO,-G---,4,4,LLM,LINKS,-GG-G,2.0,2.0,LLM,MINUS,-GG-G,2.0,2.0,LLM,FINNS,GGGGG,0.0,0.0,LLM,,,,,,5629,276,95.09682003908333,276,85,69.20289855072464,85.0,6.0,92.94117647058825,6.0,1.0,83.33333333333334,1.0,1.0,0.0,,,,0
