game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6,total_violations
73,AHHHH,True,4,HOUSE,Y----,5,5,LLM,RANCH,-Y--G,4,4,CSS_TRUE_REPAIR,ALLAH,G---G,3.0,3.0,CSS_TRUE_REPAIR,AHHHH,GGGGG,0.0,0.0,CSS_TRUE_REPAIR,,,,,,,,,,,5629,132,97.65500088825723,132,2,98.48484848484848,2.0,1.0,50.0,1.0,1.0,0.0,,,,,,,0
74,ROUEN,True,2,HOUSE,-GG-Y,3,3,LLM,ROUEN,GGGGG,0,0,CSS_TRUE_REPAIR,,,,,,,,,,,,,,,,,,,,,5629,1,99.98223485521407,1,1,0.0,,,,,,,,,,,,,0
75,BUENA,True,4,HOUSE,--Y-Y,5,5,LLM,FEMUR,-Y-Y-,5,5,LLM,QUIET,-G-Y-,4.0,4.0,LLM,BUENA,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,62,98.89856102327234,62,18,70.96774193548387,18.0,3.0,83.33333333333334,3.0,1.0,66.66666666666666,,,,,,,0
76,MENON,True,3,HOUSE,-Y--Y,5,5,LLM,MENLO,GGG-Y,2,2,CSS_TRUE_REPAIR,MENON,GGGGG,0.0,0.0,CSS_TRUE_REPAIR,,,,,,,,,,,,,,,,5629,106,98.11689465269144,106,1,99.05660377358492,1.0,1.0,0.0,,,,,,,,,,0
77,TRASK,True,4,HOUSE,---G-,4,4,LLM,WRIST,-G-GY,3,3,LLM,ARTSY,YGYG-,3.0,3.0,LLM,TRASK,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,51,99.09397761591757,51,2,96.07843137254902,2.0,1.0,50.0,1.0,1.0,0.0,,,,,,,0
78,CASIO,True,4,HOUSE,-Y-Y-,5,5,LLM,SNORT,Y-Y--,5,5,CSS_TRUE_REPAIR,DISCO,-YGYG,3.0,3.0,LLM,CASIO,GGGGG,0.0,0.0,CSS_TRUE_REPAIR,,,,,,,,,,,5629,139,97.53064487475574,139,18,87.05035971223022,18.0,1.0,94.44444444444444,1.0,1.0,0.0,,,,,,,0
79,VOILA,True,4,HOUSE,-G---,4,4,LLM,CORNY,-G---,4,4,CSS_TRUE_REPAIR,VOLGA,GGY-G,2.0,2.0,CSS_TRUE_REPAIR,VOILA,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,231,95.89625155445016,231,37,83.98268398268398,37.0,1.0,97.2972972972973,1.0,1.0,0.0,,,,,,,0
80,AURAL,True,3,HOUSE,--Y--,5,5,LLM,PURDY,-GG--,3,3,CSS_TRUE_REPAIR,AURAL,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,172,96.94439509682005,172,12,93.02325581395348,12.0,1.0,91.66666666666666,,,,,,,,,,0
81,LEGER,True,5,HOUSE,----Y,5,5,LLM,DELAY,-GY--,4,4,CSS_TRUE_REPAIR,LEVER,GG-GG,1.0,1.0,LLM,LEPER,GG-GG,1.0,1.0,LLM,LEGER,GGGGG,0.0,0.0,LLM,,,,,,5629,654,88.38159531000179,654,18,97.24770642201835,18.0,2.0,88.88888888888889,2.0,1.0,50.0,1.0,1.0,0.0,,,,0
82,DALLY,False,6,HOUSE,-----,5,5,LLM,TRAIL,--Y-Y,5,4,CSS_TRUE_REPAIR,LYMAN,YY-Y-,5.0,5.0,LLM,WALLY,-GGGG,1.0,1.0,LLM,CALLY,-GGGG,1.0,1.0,LLM,BALLY,-GGGG,1.0,1.0,LLM,5629,694,87.67098951856458,694,31,95.53314121037464,31.0,8.0,74.19354838709677,8.0,3.0,62.5,3.0,2.0,33.33333333333333,2.0,1.0,50.0,0
83,INIGO,True,4,HOUSE,-Y---,5,5,LLM,APRON,---YY,5,5,CSS_TRUE_REPAIR,DINGO,-YYGG,3.0,2.0,LLM,INIGO,GGGGG,0.0,0.0,CSS_TRUE_REPAIR,,,,,,,,,,,5629,290,94.8481080120803,290,12,95.86206896551724,12.0,1.0,91.66666666666666,1.0,1.0,0.0,,,,,,,0
84,KRILL,True,4,HOUSE,-----,5,5,LLM,RAINA,Y-G--,4,4,CSS_TRUE_REPAIR,PRICK,-GG-Y,3.0,3.0,LLM,KRILL,GGGGG,0.0,0.0,CSS_TRUE_REPAIR,,,,,,,,,,,5629,694,87.67098951856458,694,21,96.97406340057636,21.0,1.0,95.23809523809524,1.0,1.0,0.0,,,,,,,0
85,SNIDE,True,5,HOUSE,---YG,4,4,LLM,SPACE,G---G,3,3,LLM,SERVE,G---G,3.0,3.0,LLM,STYLE,G---G,3.0,3.0,LLM,SNIDE,GGGGG,0.0,0.0,LLM,,,,,,5629,65,98.84526558891456,65,16,75.38461538461539,16.0,7.0,56.25,7.0,2.0,71.42857142857143,2.0,1.0,50.0,,,,0
86,LEWES,True,4,HOUSE,---YY,5,5,LLM,RACES,---GG,3,3,CSS_TRUE_REPAIR,LIVES,G--GG,2.0,2.0,LLM,LEWES,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,463,91.7747379641144,463,66,85.7451403887689,66.0,1.0,98.48484848484848,1.0,1.0,0.0,,,,,,,0
87,TAMER,True,4,HOUSE,----Y,5,5,LLM,LEARN,-YYY-,5,5,CSS_TRUE_REPAIR,CATER,-GYGG,2.0,2.0,LLM,TAMER,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,654,88.38159531000179,654,73,88.83792048929664,73.0,3.0,95.8904109589041,3.0,1.0,66.66666666666666,,,,,,,0
88,COTTA,True,5,HOUSE,-G---,4,4,LLM,TONAL,YG-Y-,4,4,CSS_TRUE_REPAIR,PORTA,-G-GG,2.0,2.0,LLM,GOTTA,-GGGG,1.0,1.0,LLM,COTTA,GGGGG,0.0,0.0,LLM,,,,,,5629,231,95.89625155445016,231,4,98.26839826839829,4.0,2.0,50.0,2.0,1.0,50.0,1.0,1.0,0.0,,,,0
89,CORBY,True,4,HOUSE,-G---,4,4,LLM,DORAN,-GG--,3,3,CSS_TRUE_REPAIR,CORGI,GGG--,2.0,2.0,LLM,CORBY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,231,95.89625155445016,231,11,95.23809523809524,11.0,2.0,81.81818181818183,2.0,1.0,50.0,,,,,,,0
90,POLIS,True,6,HOUSE,-G-Y-,4,4,LLM,LORDS,YG--G,3,3,CSS_TRUE_REPAIR,COOLS,-G-YG,3.0,3.0,LLM,BOLTS,-GG-G,2.0,2.0,LLM,YOLKS,-GG-G,2.0,2.0,LLM,POLIS,GGGGG,0.0,0.0,LLM,5629,160,97.1575768342512,160,22,86.25,22.0,6.0,72.72727272727273,6.0,4.0,33.33333333333333,4.0,2.0,50.0,2.0,1.0,50.0,0
91,ROXAS,False,6,HOUSE,-G-Y-,4,4,LLM,LORDS,-GY-G,3,3,CSS_TRUE_REPAIR,ROOFS,GG--G,2.0,2.0,LLM,ROCKS,GG--G,2.0,2.0,LLM,ROARS,GGY-G,2.0,2.0,LLM,ROJAS,GG-GG,1.0,1.0,LLM,5629,160,97.1575768342512,160,12,92.5,12.0,4.0,66.66666666666666,4.0,3.0,25.0,3.0,2.0,33.33333333333333,2.0,1.0,50.0,0
92,RANCE,False,6,HOUSE,----G,4,4,LLM,LAINE,-G-YG,3,3,CSS_TRUE_REPAIR,DANCE,-GGGG,1.0,1.0,LLM,VANCE,-GGGG,1.0,1.0,LLM,NANCE,-GGGG,1.0,1.0,LLM,MANCE,-GGGG,1.0,1.0,LLM,5629,286,94.91916859122402,286,9,96.85314685314684,9.0,4.0,55.55555555555556,4.0,3.0,25.0,3.0,2.0,33.33333333333333,2.0,1.0,50.0,0
93,CARON,True,5,HOUSE,-Y---,5,5,LLM,RAMON,YG-GG,2,2,CSS_TRUE_REPAIR,BARON,-GGGG,1.0,1.0,LLM,AARON,-GGGG,1.0,1.0,LLM,CARON,GGGGG,0.0,0.0,LLM,,,,,,5629,290,94.8481080120803,290,3,98.9655172413793,3.0,2.0,33.33333333333333,2.0,1.0,50.0,1.0,1.0,0.0,,,,0
94,SURYA,True,4,HOUSE,--YY-,5,5,LLM,PUNKS,-G--Y,4,4,CSS_TRUE_REPAIR,MUSTY,-GY-Y,4.0,4.0,LLM,SURYA,GGGGG,0.0,0.0,CSS_TRUE_REPAIR,,,,,,,,,,,5629,116,97.93924320483212,116,18,84.48275862068965,18.0,1.0,94.44444444444444,1.0,1.0,0.0,,,,,,,0
95,AGGIE,True,5,HOUSE,----G,4,4,LLM,GLARE,Y-Y-G,4,4,CSS_TRUE_REPAIR,MADGE,-Y-YG,4.0,3.0,LLM,ANGIE,G-GGG,1.0,1.0,LLM,AGGIE,GGGGG,0.0,0.0,CSS_TRUE_REPAIR,,,,,,5629,286,94.91916859122402,286,6,97.9020979020979,6.0,2.0,66.66666666666666,2.0,1.0,50.0,1.0,1.0,0.0,,,,0
96,CAUSA,True,4,HOUSE,--GG-,3,3,LLM,GAUSS,-GGG-,2,2,LLM,FAUST,-GGG-,2.0,2.0,CSS_TRUE_REPAIR,CAUSA,GGGGG,0.0,0.0,CSS_TRUE_REPAIR,,,,,,,,,,,5629,6,99.8934091312844,6,2,66.66666666666666,2.0,1.0,50.0,1.0,1.0,0.0,,,,,,,0
97,BAMBA,True,5,HOUSE,-----,5,5,LLM,TRYIN,-----,5,5,CSS_TRUE_REPAIR,MADAM,YG-Y-,4.0,4.0,LLM,PALMA,-G-YG,3.0,3.0,LLM,BAMBA,GGGGG,0.0,0.0,LLM,,,,,,5629,694,87.67098951856458,694,37,94.6685878962536,37.0,2.0,94.5945945945946,2.0,1.0,50.0,1.0,1.0,0.0,,,,0
98,MAYNE,True,5,HOUSE,----G,4,4,LLM,LAINE,-G-GG,2,2,CSS_TRUE_REPAIR,WAYNE,-GGGG,1.0,1.0,LLM,JAYNE,-GGGG,1.0,1.0,LLM,MAYNE,GGGGG,0.0,0.0,LLM,,,,,,5629,286,94.91916859122402,286,7,97.55244755244756,7.0,3.0,57.14285714285714,3.0,2.0,33.33333333333333,2.0,1.0,50.0,,,,0
99,BOGGS,True,4,HOUSE,-G-Y-,4,4,LLM,LORDS,-G--G,3,3,CSS_TRUE_REPAIR,SONGS,-G-GG,2.0,2.0,LLM,BOGGS,GGGGG,0.0,0.0,CSS_TRUE_REPAIR,,,,,,,,,,,5629,160,97.1575768342512,160,46,71.25,46.0,1.0,97.82608695652172,1.0,1.0,0.0,,,,,,,0
100,FINNS,True,4,HOUSE,---Y-,5,5,LLM,LAWNS,---GG,3,3,CSS_TRUE_REPAIR,GRINS,--YGG,3.0,3.0,LLM,FINNS,GGGGG,0.0,0.0,CSS_TRUE_REPAIR,,,,,,,,,,,5629,447,92.05898028068928,447,5,98.88143176733782,5.0,1.0,80.0,1.0,1.0,0.0,,,,,,,0
