game_id,target_word,model_name,prompt_type,attempt_number,guess,feedback,win,attempts_to_win,timestamp,prompt,cot_trace,raw_response,is_valid_word,is_error,candidates_before,candidates_after,candidate_reduction_rate,information_gain_bits,violated_green_constraint,violated_yellow_constraint,violated_gray_constraint,total_constraint_violations
24,CHILL,llama-3.3-70b-instruct,cot,1,HOUSE,Y----,False,1,2025-12-11T18:49:41.478250,"You are playing Wordle. Return ONLY the next guess as a single 5-letter English word from the allowed list. Do NOT repeat previous guesses.

Feedback codes: G=green (correct letter, correct position), Y=yellow (correct letter, wrong position), -=letter not in word.
Each feedback position corresponds to the letter at that position in your guess.

Allowed words remaining: 5629
Candidate words: ABOUT, THEIR, THERE, WHICH, WOULD, OTHER, AFTER, FIRST, THINK, COULD, THESE, WHERE, RIGHT, YEARS, BEING, GOING, STILL, NEVER, THOSE, WORLD, GREAT, WHILE, EVERY, STATE, THREE, SINCE, UNDER, THING, HOUSE, PLACE, ..., ZENIT, ARRAS, BANDY, BENDY, BOGAN, CAUSA, COWER, CRIST, CROAT, CUBBY, DALIA, DIKES, DIMER, ESHOP, FLAIL, GARBO, GOGOL, HAMMY, HERAT, HOARE

Answer with just the word.","Game 25/100 | Target: CHILL | Attempt 1/6 | Candidates: 5629

HOUSE","Game 25/100 | Target: CHILL | Attempt 1/6 | Candidates: 5629

HOUSE",True,False,5629,132,0.9766,5.4143,False,False,False,0
24,CHILL,llama-3.3-70b-instruct,cot,2,THINK,-GG--,False,2,2025-12-11T18:49:41.725897,"You are playing Wordle. Return ONLY the next guess as a single 5-letter English word from the allowed list. Do NOT repeat previous guesses.

Feedback codes: G=green (correct letter, correct position), Y=yellow (correct letter, wrong position), -=letter not in word.
Each feedback position corresponds to the letter at that position in your guess.

Previous attempts:
Guess: HOUSE, Feedback: Y----
  Per letter: H:Y  O:-  U:-  S:-  E:-
Allowed words remaining: 132
Candidate words: WHICH, THINK, RIGHT, THING, MIGHT, NIGHT, THANK, WATCH, LIGHT, THIRD, CHILD, MARCH, FIGHT, MATCH, CHINA, CATCH, FAITH, FIFTH, BIRTH, BITCH, CHAIR, CHAIN, TIGHT, CHART, THICK, PITCH, ALPHA, PATCH, CHILL, CHARM, ..., BIGHT, CHAKA, THICC, CINCH, RAJAH, AIGHT, CHIBA, GHANI, BLYTH, AHAHA, MIRTH, THANI, CHIBI, CHINK, PITHY, FRITH, CHAIM, WIRTH, AAAAH, MYRRH

Answer with just the word.","Game 25/100 | Target: CHILL | Attempt 2/6 | Candidates: 132

THINK","Game 25/100 | Target: CHILL | Attempt 2/6 | Candidates: 132

THINK",True,False,132,11,0.9167,3.5850,False,False,False,0
24,CHILL,llama-3.3-70b-instruct,cot,3,CHILL,GGGGG,True,3,2025-12-11T18:49:41.945471,"You are playing Wordle. Return ONLY the next guess as a single 5-letter English word from the allowed list. Do NOT repeat previous guesses.

Feedback codes: G=green (correct letter, correct position), Y=yellow (correct letter, wrong position), -=letter not in word.
Each feedback position corresponds to the letter at that position in your guess.

Previous attempts:
Guess: HOUSE, Feedback: Y----
  Per letter: H:Y  O:-  U:-  S:-  E:-
Guess: THINK, Feedback: -GG--
  Per letter: T:-  H:G  I:G  N:-  K:-
Allowed words remaining: 11
Candidate words: WHICH, CHILD, CHILL, CHILI, WHIFF, WHIRL, CHIMP, CHIRP, CHICA, CHIBA, CHIBI

Answer with just the word.","Game 25/100 | Target: CHILL | Attempt 3/6 | Candidates: 11

CHILL","Game 25/100 | Target: CHILL | Attempt 3/6 | Candidates: 11

CHILL",True,False,11,1,0.9091,3.4594,False,False,False,0
25,FLOOD,llama-3.3-70b-instruct,cot,1,HOUSE,-Y---,False,1,2025-12-11T18:49:42.113074,"You are playing Wordle. Return ONLY the next guess as a single 5-letter English word from the allowed list. Do NOT repeat previous guesses.

Feedback codes: G=green (correct letter, correct position), Y=yellow (correct letter, wrong position), -=letter not in word.
Each feedback position corresponds to the letter at that position in your guess.

Allowed words remaining: 5629
Candidate words: ABOUT, THEIR, THERE, WHICH, WOULD, OTHER, AFTER, FIRST, THINK, COULD, THESE, WHERE, RIGHT, YEARS, BEING, GOING, STILL, NEVER, THOSE, WORLD, GREAT, WHILE, EVERY, STATE, THREE, SINCE, UNDER, THING, HOUSE, PLACE, ..., ZENIT, ARRAS, BANDY, BENDY, BOGAN, CAUSA, COWER, CRIST, CROAT, CUBBY, DALIA, DIKES, DIMER, ESHOP, FLAIL, GARBO, GOGOL, HAMMY, HERAT, HOARE

Answer with just the word.","Game 26/100 | Target: FLOOD | Attempt 1/6 | Candidates: 5629

HOUSE","Game 26/100 | Target: FLOOD | Attempt 1/6 | Candidates: 5629

HOUSE",True,False,5629,290,0.9485,4.2788,False,False,False,0
25,FLOOD,llama-3.3-70b-instruct,cot,2,BROWN,--G--,False,2,2025-12-11T18:49:42.384398,"You are playing Wordle. Return ONLY the next guess as a single 5-letter English word from the allowed list. Do NOT repeat previous guesses.

Feedback codes: G=green (correct letter, correct position), Y=yellow (correct letter, wrong position), -=letter not in word.
Each feedback position corresponds to the letter at that position in your guess.

Previous attempts:
Guess: HOUSE, Feedback: -Y---
  Per letter: H:-  O:Y  U:-  S:-  E:-
Allowed words remaining: 290
Candidate words: KNOWN, WRONG, ALONG, AMONG, MAJOR, FRONT, BLOOD, ALLOW, BROWN, RADIO, FLOOR, BLOCK, AVOID, OBAMA, PRIOR, LABOR, CROWD, PROOF, GROWN, ACTOR, MAYOR, MINOR, FAVOR, CROWN, BROAD, PILOT, CLOCK, IDIOT, RATIO, GLORY, ..., BLOAT, GRONK, ORRIN, TANTO, KAROL, KROLL, DROLL, MANON, MINOT, ANOVA, ARORA, NARCO, TIAGO, VINOD, GABOR, GLOBO, INIGO, OZAWA, CROAT, GARBO

Answer with just the word.","Game 26/100 | Target: FLOOD | Attempt 2/6 | Candidates: 290

BROWN","Game 26/100 | Target: FLOOD | Attempt 2/6 | Candidates: 290

BROWN",True,False,290,23,0.9207,3.6563,False,False,False,0
25,FLOOD,llama-3.3-70b-instruct,cot,3,FLOCK,GGG--,False,3,2025-12-11T18:49:42.621886,"You are playing Wordle. Return ONLY the next guess as a single 5-letter English word from the allowed list. Do NOT repeat previous guesses.

Feedback codes: G=green (correct letter, correct position), Y=yellow (correct letter, wrong position), -=letter not in word.
Each feedback position corresponds to the letter at that position in your guess.

Previous attempts:
Guess: HOUSE, Feedback: -Y---
  Per letter: H:-  O:Y  U:-  S:-  E:-
Guess: BROWN, Feedback: --G--
  Per letter: B:-  R:-  O:G  W:-  N:-
Allowed words remaining: 23
Candidate words: AVOID, CLOCK, FLOOD, ADOPT, LLOYD, FLOAT, FLOYD, FLOCK, CLOAK, VIOLA, KYOTO, PAOLO, ADOLF, GLOOM, GLOCK, ALOFT, KLOPP, ALOOF, AFOOT, ATOLL, PAOLA, GLOAT, KYOKO

Answer with just the word.","Game 26/100 | Target: FLOOD | Attempt 3/6 | Candidates: 23

FLOCK","Game 26/100 | Target: FLOOD | Attempt 3/6 | Candidates: 23

FLOCK",True,False,23,3,0.8696,2.9386,False,False,False,0
25,FLOOD,llama-3.3-70b-instruct,cot,4,FLOYD,GGG-G,False,4,2025-12-11T18:49:42.898905,"You are playing Wordle. Return ONLY the next guess as a single 5-letter English word from the allowed list. Do NOT repeat previous guesses.

Feedback codes: G=green (correct letter, correct position), Y=yellow (correct letter, wrong position), -=letter not in word.
Each feedback position corresponds to the letter at that position in your guess.

Previous attempts:
Guess: HOUSE, Feedback: -Y---
  Per letter: H:-  O:Y  U:-  S:-  E:-
Guess: BROWN, Feedback: --G--
  Per letter: B:-  R:-  O:G  W:-  N:-
Guess: FLOCK, Feedback: GGG--
  Per letter: F:G  L:G  O:G  C:-  K:-
Allowed words remaining: 3
Candidate words: FLOOD, FLOAT, FLOYD

Answer with just the word.","Game 26/100 | Target: FLOOD | Attempt 4/6 | Candidates: 3

FLOYD","Game 26/100 | Target: FLOOD | Attempt 4/6 | Candidates: 3

FLOYD",True,False,3,1,0.6667,1.5850,False,False,False,0
25,FLOOD,llama-3.3-70b-instruct,cot,5,FLOOD,GGGGG,True,5,2025-12-11T18:49:43.150454,"You are playing Wordle. Return ONLY the next guess as a single 5-letter English word from the allowed list. Do NOT repeat previous guesses.

Feedback codes: G=green (correct letter, correct position), Y=yellow (correct letter, wrong position), -=letter not in word.
Each feedback position corresponds to the letter at that position in your guess.

Previous attempts:
Guess: BROWN, Feedback: --G--
  Per letter: B:-  R:-  O:G  W:-  N:-
Guess: FLOCK, Feedback: GGG--
  Per letter: F:G  L:G  O:G  C:-  K:-
Guess: FLOYD, Feedback: GGG-G
  Per letter: F:G  L:G  O:G  Y:-  D:G
Allowed words remaining: 1
Candidate words: FLOOD

Answer with just the word.","Game 26/100 | Target: FLOOD | Attempt 5/6 | Candidates: 1

FLOOD","Game 26/100 | Target: FLOOD | Attempt 5/6 | Candidates: 1

FLOOD",True,False,1,1,0.0000,0.0000,False,False,False,0
26,APPLY,llama-3.3-70b-instruct,cot,1,HOUSE,-----,False,1,2025-12-11T18:49:43.355976,"You are playing Wordle. Return ONLY the next guess as a single 5-letter English word from the allowed list. Do NOT repeat previous guesses.

Feedback codes: G=green (correct letter, correct position), Y=yellow (correct letter, wrong position), -=letter not in word.
Each feedback position corresponds to the letter at that position in your guess.

Allowed words remaining: 5629
Candidate words: ABOUT, THEIR, THERE, WHICH, WOULD, OTHER, AFTER, FIRST, THINK, COULD, THESE, WHERE, RIGHT, YEARS, BEING, GOING, STILL, NEVER, THOSE, WORLD, GREAT, WHILE, EVERY, STATE, THREE, SINCE, UNDER, THING, HOUSE, PLACE, ..., ZENIT, ARRAS, BANDY, BENDY, BOGAN, CAUSA, COWER, CRIST, CROAT, CUBBY, DALIA, DIKES, DIMER, ESHOP, FLAIL, GARBO, GOGOL, HAMMY, HERAT, HOARE

Answer with just the word.","Game 27/100 | Target: APPLY | Attempt 1/6 | Candidates: 5629

HOUSE","Game 27/100 | Target: APPLY | Attempt 1/6 | Candidates: 5629

HOUSE",True,False,5629,694,0.8767,3.0199,False,False,False,0
26,APPLY,llama-3.3-70b-instruct,cot,2,BRAIN,--Y--,False,2,2025-12-11T18:49:43.580708,"You are playing Wordle. Return ONLY the next guess as a single 5-letter English word from the allowed list. Do NOT repeat previous guesses.

Feedback codes: G=green (correct letter, correct position), Y=yellow (correct letter, wrong position), -=letter not in word.
Each feedback position corresponds to the letter at that position in your guess.

Previous attempts:
Guess: HOUSE, Feedback: -----
  Per letter: H:-  O:-  U:-  S:-  E:-
Allowed words remaining: 694
Candidate words: AGAIN, PARTY, BLACK, FINAL, BRING, APRIL, DAVID, CRAZY, DAILY, INDIA, WANNA, TRACK, TRAIN, CLAIM, BRAIN, CIVIL, GRAND, DRINK, CARRY, JAPAN, PLANT, AWARD, TRIAL, BRAND, CLICK, APPLY, APART, MAGIC, FRANK, LIMIT, ..., IRFAN, KANDY, LANZA, RIKKI, YALTA, AKRAM, AMARI, BAMBA, BAWDY, CATTY, CRABB, FLAGG, LALLY, NAZIR, PAPPY, TRACI, TWANG, BANDY, DALIA, FLAIL

Answer with just the word.","Game 27/100 | Target: APPLY | Attempt 2/6 | Candidates: 694

BRAIN","Game 27/100 | Target: APPLY | Attempt 2/6 | Candidates: 694

BRAIN",True,False,694,65,0.9063,3.4164,False,False,False,0
26,APPLY,llama-3.3-70b-instruct,cot,3,MADAM,-Y---,False,3,2025-12-11T18:49:43.891151,"You are playing Wordle. Return ONLY the next guess as a single 5-letter English word from the allowed list. Do NOT repeat previous guesses.

Feedback codes: G=green (correct letter, correct position), Y=yellow (correct letter, wrong position), -=letter not in word.
Each feedback position corresponds to the letter at that position in your guess.

Previous attempts:
Guess: HOUSE, Feedback: -----
  Per letter: H:-  O:-  U:-  S:-  E:-
Guess: BRAIN, Feedback: --Y--
  Per letter: B:-  R:-  A:Y  I:-  N:-
Allowed words remaining: 65
Candidate words: APPLY, DADDY, FATAL, TAMPA, FATTY, GAMMA, PADDY, TALLY, MADAM, PATTY, MALTA, JAMAL, MCKAY, KAPPA, WALLY, PAPAL, MALAY, WALTZ, TAMMY, MAZDA, MAMMA, WACKY, KAYAK, MATTY, MAGMA, TACKY, MADLY, APTLY, KAYLA, KAMAL, ..., TAFFY, FATWA, ALGAL, ALLAY, WAGGA, DAFFY, KAMPF, MALMÖ, PADMA, ZAPPA, AWWWW, MAMMY, AMPLY, ALWAY, CALLY, WAYYY, YALTA, CATTY, LALLY, PAPPY

Answer with just the word.","Game 27/100 | Target: APPLY | Attempt 3/6 | Candidates: 65

MADAM","Game 27/100 | Target: APPLY | Attempt 3/6 | Candidates: 65

MADAM",True,False,65,0,1.0000,6.0224,False,False,False,0
26,APPLY,llama-3.3-70b-instruct,cot,4,APPLY,GGGGG,True,4,2025-12-11T18:49:44.107880,"You are playing Wordle. Return ONLY the next guess as a single 5-letter English word from the allowed list. Do NOT repeat previous guesses.

Feedback codes: G=green (correct letter, correct position), Y=yellow (correct letter, wrong position), -=letter not in word.
Each feedback position corresponds to the letter at that position in your guess.

Previous attempts:
Guess: HOUSE, Feedback: -----
  Per letter: H:-  O:-  U:-  S:-  E:-
Guess: BRAIN, Feedback: --Y--
  Per letter: B:-  R:-  A:Y  I:-  N:-
Guess: MADAM, Feedback: -Y---
  Per letter: M:-  A:Y  D:-  A:-  M:-
Allowed words remaining: 4
Candidate words: APPLY, APTLY, ALKYL, AWWWW

Answer with just the word.","Game 27/100 | Target: APPLY | Attempt 4/6 | Candidates: 0

APPLY","Game 27/100 | Target: APPLY | Attempt 4/6 | Candidates: 0

APPLY",True,False,0,0,0.0000,0.0000,False,False,False,0
27,SMILE,llama-3.3-70b-instruct,cot,1,HOUSE,---YG,False,1,2025-12-11T18:49:44.271677,"You are playing Wordle. Return ONLY the next guess as a single 5-letter English word from the allowed list. Do NOT repeat previous guesses.

Feedback codes: G=green (correct letter, correct position), Y=yellow (correct letter, wrong position), -=letter not in word.
Each feedback position corresponds to the letter at that position in your guess.

Allowed words remaining: 5629
Candidate words: ABOUT, THEIR, THERE, WHICH, WOULD, OTHER, AFTER, FIRST, THINK, COULD, THESE, WHERE, RIGHT, YEARS, BEING, GOING, STILL, NEVER, THOSE, WORLD, GREAT, WHILE, EVERY, STATE, THREE, SINCE, UNDER, THING, HOUSE, PLACE, ..., ZENIT, ARRAS, BANDY, BENDY, BOGAN, CAUSA, COWER, CRIST, CROAT, CUBBY, DALIA, DIKES, DIMER, ESHOP, FLAIL, GARBO, GOGOL, HAMMY, HERAT, HOARE

Answer with just the word.","Game 28/100 | Target: SMILE | Attempt 1/6 | Candidates: 5629

HOUSE","Game 28/100 | Target: SMILE | Attempt 1/6 | Candidates: 5629

HOUSE",True,False,5629,65,0.9885,6.4363,False,False,False,0
27,SMILE,llama-3.3-70b-instruct,cot,2,SPACE,G---G,False,2,2025-12-11T18:49:44.509467,"You are playing Wordle. Return ONLY the next guess as a single 5-letter English word from the allowed list. Do NOT repeat previous guesses.

Feedback codes: G=green (correct letter, correct position), Y=yellow (correct letter, wrong position), -=letter not in word.
Each feedback position corresponds to the letter at that position in your guess.

Previous attempts:
Guess: HOUSE, Feedback: ---YG
  Per letter: H:-  O:-  U:-  S:Y  E:G
Allowed words remaining: 65
Candidate words: STATE, SINCE, SPACE, STYLE, STAGE, SCENE, SERVE, SCALE, WASTE, TASTE, STEVE, SMILE, ASIDE, SLAVE, SLIDE, SPARE, SNAKE, STAKE, SCARE, SPITE, SLICE, SPIKE, SPICE, SIEGE, SPINE, PASTE, STARE, SLATE, SEIZE, SKATE, ..., SEINE, SPIRE, ELSIE, SWEDE, SNIPE, STAVE, SABRE, SIEVE, SABLE, SNAPE, SMITE, SALVE, SPATE, STIPE, SCAPE, STADE, FISKE, SAREE, LISLE, SNIDE

Answer with just the word.","Game 28/100 | Target: SMILE | Attempt 2/6 | Candidates: 65

SPACE","Game 28/100 | Target: SMILE | Attempt 2/6 | Candidates: 65

SPACE",True,False,65,16,0.7538,2.0224,False,False,False,0
27,SMILE,llama-3.3-70b-instruct,cot,3,STEVE,G---G,False,3,2025-12-11T18:49:44.732823,"You are playing Wordle. Return ONLY the next guess as a single 5-letter English word from the allowed list. Do NOT repeat previous guesses.

Feedback codes: G=green (correct letter, correct position), Y=yellow (correct letter, wrong position), -=letter not in word.
Each feedback position corresponds to the letter at that position in your guess.

Previous attempts:
Guess: HOUSE, Feedback: ---YG
  Per letter: H:-  O:-  U:-  S:Y  E:G
Guess: SPACE, Feedback: G---G
  Per letter: S:G  P:-  A:-  C:-  E:G
Allowed words remaining: 16
Candidate words: STYLE, SERVE, STEVE, SMILE, SLIDE, SIEGE, SEIZE, SWINE, SLIME, SERIE, SERGE, SEINE, SWEDE, SIEVE, SMITE, SNIDE

Answer with just the word.","Game 28/100 | Target: SMILE | Attempt 3/6 | Candidates: 16

STEVE","Game 28/100 | Target: SMILE | Attempt 3/6 | Candidates: 16

STEVE",True,False,16,0,1.0000,4.0000,False,False,False,0
27,SMILE,llama-3.3-70b-instruct,cot,4,SLIME,GYGYG,False,4,2025-12-11T18:49:44.968709,"You are playing Wordle. Return ONLY the next guess as a single 5-letter English word from the allowed list. Do NOT repeat previous guesses.

Feedback codes: G=green (correct letter, correct position), Y=yellow (correct letter, wrong position), -=letter not in word.
Each feedback position corresponds to the letter at that position in your guess.

Previous attempts:
Guess: HOUSE, Feedback: ---YG
  Per letter: H:-  O:-  U:-  S:Y  E:G
Guess: SPACE, Feedback: G---G
  Per letter: S:G  P:-  A:-  C:-  E:G
Guess: STEVE, Feedback: G---G
  Per letter: S:G  T:-  E:-  V:-  E:G
Allowed words remaining: 5
Candidate words: SMILE, SLIDE, SWINE, SLIME, SNIDE

Answer with just the word.","Game 28/100 | Target: SMILE | Attempt 4/6 | Candidates: 0

SLIME","Game 28/100 | Target: SMILE | Attempt 4/6 | Candidates: 0

SLIME",True,False,0,0,0.0000,0.0000,False,False,False,0
27,SMILE,llama-3.3-70b-instruct,cot,5,SMILE,GGGGG,True,5,2025-12-11T18:49:45.213493,"You are playing Wordle. Return ONLY the next guess as a single 5-letter English word from the allowed list. Do NOT repeat previous guesses.

Feedback codes: G=green (correct letter, correct position), Y=yellow (correct letter, wrong position), -=letter not in word.
Each feedback position corresponds to the letter at that position in your guess.

Previous attempts:
Guess: SPACE, Feedback: G---G
  Per letter: S:G  P:-  A:-  C:-  E:G
Guess: STEVE, Feedback: G---G
  Per letter: S:G  T:-  E:-  V:-  E:G
Guess: SLIME, Feedback: GYGYG
  Per letter: S:G  L:Y  I:G  M:Y  E:G
Allowed words remaining: 1
Candidate words: SMILE

Answer with just the word.","Game 28/100 | Target: SMILE | Attempt 5/6 | Candidates: 0

SMILE","Game 28/100 | Target: SMILE | Attempt 5/6 | Candidates: 0

SMILE",True,False,0,0,0.0000,0.0000,False,False,False,0
28,KNOCK,llama-3.3-70b-instruct,cot,1,HOUSE,-Y---,False,1,2025-12-11T18:49:45.378774,"You are playing Wordle. Return ONLY the next guess as a single 5-letter English word from the allowed list. Do NOT repeat previous guesses.

Feedback codes: G=green (correct letter, correct position), Y=yellow (correct letter, wrong position), -=letter not in word.
Each feedback position corresponds to the letter at that position in your guess.

Allowed words remaining: 5629
Candidate words: ABOUT, THEIR, THERE, WHICH, WOULD, OTHER, AFTER, FIRST, THINK, COULD, THESE, WHERE, RIGHT, YEARS, BEING, GOING, STILL, NEVER, THOSE, WORLD, GREAT, WHILE, EVERY, STATE, THREE, SINCE, UNDER, THING, HOUSE, PLACE, ..., ZENIT, ARRAS, BANDY, BENDY, BOGAN, CAUSA, COWER, CRIST, CROAT, CUBBY, DALIA, DIKES, DIMER, ESHOP, FLAIL, GARBO, GOGOL, HAMMY, HERAT, HOARE

Answer with just the word.","Game 29/100 | Target: KNOCK | Attempt 1/6 | Candidates: 5629

HOUSE","Game 29/100 | Target: KNOCK | Attempt 1/6 | Candidates: 5629

HOUSE",True,False,5629,290,0.9485,4.2788,False,False,False,0
28,KNOCK,llama-3.3-70b-instruct,cot,2,BROWN,--G-Y,False,2,2025-12-11T18:49:45.562329,"You are playing Wordle. Return ONLY the next guess as a single 5-letter English word from the allowed list. Do NOT repeat previous guesses.

Feedback codes: G=green (correct letter, correct position), Y=yellow (correct letter, wrong position), -=letter not in word.
Each feedback position corresponds to the letter at that position in your guess.

Previous attempts:
Guess: HOUSE, Feedback: -Y---
  Per letter: H:-  O:Y  U:-  S:-  E:-
Allowed words remaining: 290
Candidate words: KNOWN, WRONG, ALONG, AMONG, MAJOR, FRONT, BLOOD, ALLOW, BROWN, RADIO, FLOOR, BLOCK, AVOID, OBAMA, PRIOR, LABOR, CROWD, PROOF, GROWN, ACTOR, MAYOR, MINOR, FAVOR, CROWN, BROAD, PILOT, CLOCK, IDIOT, RATIO, GLORY, ..., BLOAT, GRONK, ORRIN, TANTO, KAROL, KROLL, DROLL, MANON, MINOT, ANOVA, ARORA, NARCO, TIAGO, VINOD, GABOR, GLOBO, INIGO, OZAWA, CROAT, GARBO

Answer with just the word.","Game 29/100 | Target: KNOCK | Attempt 2/6 | Candidates: 290

BROWN","Game 29/100 | Target: KNOCK | Attempt 2/6 | Candidates: 290

BROWN",True,False,290,10,0.9655,4.8580,False,False,False,0
28,KNOCK,llama-3.3-70b-instruct,cot,3,KNOLL,GGG--,False,3,2025-12-11T18:49:45.774756,"You are playing Wordle. Return ONLY the next guess as a single 5-letter English word from the allowed list. Do NOT repeat previous guesses.

Feedback codes: G=green (correct letter, correct position), Y=yellow (correct letter, wrong position), -=letter not in word.
Each feedback position corresponds to the letter at that position in your guess.

Previous attempts:
Guess: HOUSE, Feedback: -Y---
  Per letter: H:-  O:Y  U:-  S:-  E:-
Guess: BROWN, Feedback: --G-Y
  Per letter: B:-  R:-  O:G  W:-  N:Y
Allowed words remaining: 10
Candidate words: ALONG, AMONG, KNOCK, NAOMI, FIONA, AGONY, KNOLL, KNOPF, KNOTT, ANOVA

Answer with just the word.","Game 29/100 | Target: KNOCK | Attempt 3/6 | Candidates: 10

KNOLL","Game 29/100 | Target: KNOCK | Attempt 3/6 | Candidates: 10

KNOLL",True,False,10,3,0.7000,1.7370,False,False,False,0
28,KNOCK,llama-3.3-70b-instruct,cot,4,KNOTT,GGG--,False,4,2025-12-11T18:49:46.016469,"You are playing Wordle. Return ONLY the next guess as a single 5-letter English word from the allowed list. Do NOT repeat previous guesses.

Feedback codes: G=green (correct letter, correct position), Y=yellow (correct letter, wrong position), -=letter not in word.
Each feedback position corresponds to the letter at that position in your guess.

Previous attempts:
Guess: HOUSE, Feedback: -Y---
  Per letter: H:-  O:Y  U:-  S:-  E:-
Guess: BROWN, Feedback: --G-Y
  Per letter: B:-  R:-  O:G  W:-  N:Y
Guess: KNOLL, Feedback: GGG--
  Per letter: K:G  N:G  O:G  L:-  L:-
Allowed words remaining: 3
Candidate words: KNOCK, KNOPF, KNOTT

Answer with just the word.","Game 29/100 | Target: KNOCK | Attempt 4/6 | Candidates: 3

KNOTT","Game 29/100 | Target: KNOCK | Attempt 4/6 | Candidates: 3

KNOTT",True,False,3,2,0.3333,0.5850,False,False,False,0
28,KNOCK,llama-3.3-70b-instruct,cot,5,KNOCK,GGGGG,True,5,2025-12-11T18:49:46.284473,"You are playing Wordle. Return ONLY the next guess as a single 5-letter English word from the allowed list. Do NOT repeat previous guesses.

Feedback codes: G=green (correct letter, correct position), Y=yellow (correct letter, wrong position), -=letter not in word.
Each feedback position corresponds to the letter at that position in your guess.

Previous attempts:
Guess: BROWN, Feedback: --G-Y
  Per letter: B:-  R:-  O:G  W:-  N:Y
Guess: KNOLL, Feedback: GGG--
  Per letter: K:G  N:G  O:G  L:-  L:-
Guess: KNOTT, Feedback: GGG--
  Per letter: K:G  N:G  O:G  T:-  T:-
Allowed words remaining: 2
Candidate words: KNOCK, KNOPF

Answer with just the word.","Game 29/100 | Target: KNOCK | Attempt 5/6 | Candidates: 2

KNOCK","Game 29/100 | Target: KNOCK | Attempt 5/6 | Candidates: 2

KNOCK",True,False,2,1,0.5000,1.0000,False,False,False,0
29,SLEEP,llama-3.3-70b-instruct,cot,1,HOUSE,---YY,False,1,2025-12-11T18:49:46.447611,"You are playing Wordle. Return ONLY the next guess as a single 5-letter English word from the allowed list. Do NOT repeat previous guesses.

Feedback codes: G=green (correct letter, correct position), Y=yellow (correct letter, wrong position), -=letter not in word.
Each feedback position corresponds to the letter at that position in your guess.

Allowed words remaining: 5629
Candidate words: ABOUT, THEIR, THERE, WHICH, WOULD, OTHER, AFTER, FIRST, THINK, COULD, THESE, WHERE, RIGHT, YEARS, BEING, GOING, STILL, NEVER, THOSE, WORLD, GREAT, WHILE, EVERY, STATE, THREE, SINCE, UNDER, THING, HOUSE, PLACE, ..., ZENIT, ARRAS, BANDY, BENDY, BOGAN, CAUSA, COWER, CRIST, CROAT, CUBBY, DALIA, DIKES, DIMER, ESHOP, FLAIL, GARBO, GOGOL, HAMMY, HERAT, HOARE

Answer with just the word.","Game 30/100 | Target: SLEEP | Attempt 1/6 | Candidates: 5629

HOUSE","Game 30/100 | Target: SLEEP | Attempt 1/6 | Candidates: 5629

HOUSE",True,False,5629,463,0.9177,3.6038,False,False,False,0
29,SLEEP,llama-3.3-70b-instruct,cot,2,YEARS,-Y--Y,False,2,2025-12-11T18:49:46.798885,"You are playing Wordle. Return ONLY the next guess as a single 5-letter English word from the allowed list. Do NOT repeat previous guesses.

Feedback codes: G=green (correct letter, correct position), Y=yellow (correct letter, wrong position), -=letter not in word.
Each feedback position corresponds to the letter at that position in your guess.

Previous attempts:
Guess: HOUSE, Feedback: ---YY
  Per letter: H:-  O:-  U:-  S:Y  E:Y
Allowed words remaining: 463
Candidate words: YEARS, TIMES, BASED, MAKES, GAMES, MEANS, NEEDS, ASKED, SEEMS, WEEKS, TAKES, AREAS, LIVES, JAMES, TERMS, SEVEN, SLEEP, CASES, GIVES, SPEAK, SALES, SPENT, MILES, SPEED, SPEND, TEAMS, LINES, NAMES, SWEET, FEELS, ..., MIKES, SAYED, LEVIS, PEEKS, PLIES, REARS, VRIES, BESTS, VESPA, VESTA, CASED, CATES, REAMS, STEYN, SLEDS, FIDES, MISER, MISES, REVIS, DIKES

Answer with just the word.","Game 30/100 | Target: SLEEP | Attempt 2/6 | Candidates: 463

YEARS","Game 30/100 | Target: SLEEP | Attempt 2/6 | Candidates: 463

YEARS",True,False,463,35,0.9244,3.7256,False,False,False,0
29,SLEEP,llama-3.3-70b-instruct,cot,3,STEEL,G-GGY,False,3,2025-12-11T18:49:46.988209,"You are playing Wordle. Return ONLY the next guess as a single 5-letter English word from the allowed list. Do NOT repeat previous guesses.

Feedback codes: G=green (correct letter, correct position), Y=yellow (correct letter, wrong position), -=letter not in word.
Each feedback position corresponds to the letter at that position in your guess.

Previous attempts:
Guess: HOUSE, Feedback: ---YY
  Per letter: H:-  O:-  U:-  S:Y  E:Y
Guess: YEARS, Feedback: -Y--Y
  Per letter: Y:-  E:Y  A:-  R:-  S:Y
Allowed words remaining: 35
Candidate words: SLEEP, SPENT, SPEED, SPEND, SWEET, STEEL, SMELL, SPELL, SIZED, SLEPT, STEEP, SWEEP, SIDED, SWEPT, ESSEX, SCENT, STEIN, SWELL, SLEEK, SPELT, SPIED, SPECK, SMELT, STEED, SNELL, INSET, SLEET, STENT, ESSEN, ISLET, SITED, STEEN, SKEET, SPIEL, IBSEN

Answer with just the word.","Game 30/100 | Target: SLEEP | Attempt 3/6 | Candidates: 35

STEEL","Game 30/100 | Target: SLEEP | Attempt 3/6 | Candidates: 35

STEEL",True,False,35,2,0.9429,4.1293,False,False,False,0
