game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6,total_violations
62,MOURN,True,4,STAGE,-----,5,5,CSS_TRUE_FROM_LLM,CLOUD,--YY-,5,4,CSS_TRUE_FROM_LLM,HUMOR,-YYYY,5.0,4.0,CSS_TRUE_FROM_LLM,MOURN,GGGGG,0.0,0.0,CSS_TRUE_FROM_LLM,,,,,,,,,,,5629,476,91.54379108189733,476,13,97.2689075630252,13.0,1.0,92.3076923076923,1.0,1.0,0.0,,,,,,,0
63,PROMO,True,4,CLOUD,--G--,4,4,CSS_TRUE_FROM_LLM,FROGS,-GG--,3,3,CSS_TRUE_FROM_LLM,BROOK,-GGY-,3.0,3.0,CSS_TRUE_FROM_LLM,PROMO,GGGGG,0.0,0.0,CSS_TRUE_FROM_LLM,,,,,,,,,,,5629,196,96.51803162195772,196,22,88.77551020408163,22.0,3.0,86.36363636363636,3.0,1.0,66.66666666666666,,,,,,,0
64,CASTE,True,5,BLAZE,--Y-G,4,4,CSS_TRUE_FROM_LLM,ARNIE,Y---G,4,4,CSS_TRUE,PASTE,-GGGG,1.0,1.0,CSS_TRUE_FROM_LLM,TASTE,-GGGG,1.0,1.0,CSS_TRUE_FROM_LLM,CASTE,GGGGG,0.0,0.0,CSS_TRUE_FROM_LLM,,,,,,5629,104,98.15242494226328,104,24,76.92307692307693,24.0,4.0,83.33333333333334,4.0,3.0,25.0,3.0,1.0,66.66666666666666,,,,0
65,CAPRI,True,4,STAGE,--Y--,5,5,CSS_TRUE_FROM_LLM,RAINA,YGY--,4,4,CSS_TRUE,MARIO,-GYY-,4.0,3.0,CSS_TRUE_FROM_LLM,CAPRI,GGGGG,0.0,0.0,CSS_TRUE_FROM_LLM,,,,,,,,,,,5629,593,89.46526914194351,593,9,98.4822934232715,9.0,1.0,88.88888888888889,1.0,1.0,0.0,,,,,,,0
66,ALIAS,True,4,SPACE,Y-Y--,5,5,CSS_TRUE_FROM_LLM,NASIR,-YYY-,5,4,CSS_TRUE,MIDAS,-Y-GG,3.0,3.0,CSS_TRUE_FROM_LLM,ALIAS,GGGGG,0.0,0.0,CSS_TRUE_FROM_LLM,,,,,,,,,,,5629,204,96.37591046367028,204,11,94.6078431372549,11.0,1.0,90.9090909090909,1.0,1.0,0.0,,,,,,,0
67,PADDY,True,6,FLUTE,-----,5,5,CSS_TRUE_FROM_LLM,BARNS,-G---,4,4,CSS_TRUE,MADDY,-GGGG,1.0,1.0,CSS_TRUE_FROM_LLM,CADDY,-GGGG,1.0,1.0,CSS_TRUE_FROM_LLM,DADDY,-GGGG,1.0,1.0,CSS_TRUE_FROM_LLM,PADDY,GGGGG,0.0,0.0,CSS_TRUE_FROM_LLM,5629,1245,77.88239474151715,1245,49,96.06425702811244,49.0,3.0,93.87755102040816,3.0,2.0,33.33333333333333,2.0,1.0,50.0,1.0,1.0,0.0,0
68,BLOBS,True,6,SPACE,Y----,5,5,CSS_TRUE_FROM_LLM,RIOTS,--G-G,3,3,CSS_TRUE,HOODS,--G-G,3.0,3.0,CSS_TRUE_FROM_LLM,GLOSS,-GG-G,2.0,2.0,CSS_TRUE_FROM_LLM,BLOWS,GGG-G,1.0,1.0,CSS_TRUE_FROM_LLM,BLOBS,GGGGG,0.0,0.0,CSS_TRUE_FROM_LLM,5629,317,94.36844910286018,317,28,91.16719242902208,28.0,11.0,60.71428571428571,11.0,3.0,72.72727272727273,3.0,1.0,66.66666666666666,1.0,1.0,0.0,0
69,DILLY,True,2,CLOUD,-Y--Y,5,5,CSS_TRUE_FROM_LLM,DILLY,GGGGG,0,0,CSS_TRUE_FROM_LLM,,,,,,,,,,,,,,,,,,,,,5629,66,98.82750044412862,66,1,98.48484848484848,,,,,,,,,,,,,0
70,GUTSY,True,4,SPACE,Y----,5,5,CSS_TRUE_FROM_LLM,IRONS,----Y,5,5,CSS_TRUE,MUSTY,-GYYG,3.0,3.0,CSS_TRUE_FROM_LLM,GUTSY,GGGGG,0.0,0.0,CSS_TRUE_FROM_LLM,,,,,,,,,,,5629,317,94.36844910286018,317,16,94.95268138801262,16.0,1.0,93.75,1.0,1.0,0.0,,,,,,,0
71,TABOR,True,5,FLAKE,--Y--,5,5,CSS_TRUE_FROM_LLM,RAINS,YG---,4,4,CSS_TRUE,MARCY,-GY--,4.0,4.0,CSS_TRUE_FROM_LLM,GATOR,-GYGG,2.0,2.0,CSS_TRUE_FROM_LLM,TABOR,GGGGG,0.0,0.0,CSS_TRUE_FROM_LLM,,,,,,5629,774,86.24977793569018,774,56,92.76485788113696,56.0,10.0,82.14285714285714,10.0,1.0,90.0,1.0,1.0,0.0,,,,0
72,INLAY,True,4,BLAZE,-YY--,5,4,CSS_TRUE_FROM_LLM,SALAD,--GG-,3,3,CSS_TRUE,MILAN,-YGGY,3.0,3.0,CSS_TRUE_FROM_LLM,INLAY,GGGGG,0.0,0.0,CSS_TRUE_FROM_LLM,,,,,,,,,,,5629,246,95.6297743826612,246,11,95.52845528455283,11.0,1.0,90.9090909090909,1.0,1.0,0.0,,,,,,,0
73,AHHHH,True,4,FLUTE,-----,5,5,CSS_TRUE_FROM_LLM,SARIN,-Y---,5,5,CSS_TRUE,POACH,--Y-G,4.0,4.0,CSS_TRUE_FROM_LLM,AHHHH,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,1245,77.88239474151715,1245,32,97.429718875502,32.0,1.0,96.875,1.0,1.0,0.0,,,,,,,0
74,ROUEN,True,4,CLOUD,--YY-,5,4,CSS_TRUE_FROM_LLM,HOURS,-GGY-,3,3,CSS_TRUE_FROM_LLM,ROUTE,GGG-Y,2.0,2.0,CSS_TRUE_FROM_LLM,ROUEN,GGGGG,0.0,0.0,CSS_TRUE_FROM_LLM,,,,,,,,,,,5629,73,98.7031444306271,73,3,95.8904109589041,3.0,1.0,66.66666666666666,1.0,1.0,0.0,,,,,,,0
75,BUENA,True,4,STAGE,--Y-Y,5,5,CSS_TRUE_FROM_LLM,ALDER,Y--Y-,5,5,CSS_TRUE,BECCA,GY--G,3.0,3.0,CSS_TRUE_FROM_LLM,BUENA,GGGGG,0.0,0.0,CSS_TRUE_FROM_LLM,,,,,,,,,,,5629,233,95.86072126487832,233,19,91.84549356223177,19.0,1.0,94.73684210526316,1.0,1.0,0.0,,,,,,,0
76,MENON,True,4,STEMS,--YY-,5,5,CSS_TRUE_FROM_LLM,MAIER,G--Y-,4,4,CSS_TRUE,MELON,GG-GG,1.0,1.0,CSS_TRUE_FROM_LLM,MENON,GGGGG,0.0,0.0,CSS_TRUE_FROM_LLM,,,,,,,,,,,5629,139,97.53064487475574,139,6,95.68345323741008,6.0,1.0,83.33333333333334,1.0,1.0,0.0,,,,,,,0
77,TRASK,True,5,CLOUD,-----,5,5,CSS_TRUE_FROM_LLM,GRAPH,-GG--,3,3,CSS_TRUE_FROM_LLM,BRAIN,-GG--,3.0,3.0,CSS_TRUE_FROM_LLM,TRAMS,GGG-Y,2.0,2.0,CSS_TRUE_FROM_LLM,TRASK,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,1556,72.35743471309291,1556,23,98.52185089974292,23.0,6.0,73.91304347826086,6.0,1.0,83.33333333333334,1.0,1.0,0.0,,,,0
78,CASIO,True,5,GRADE,--Y--,5,5,CSS_TRUE_FROM_LLM,NATAL,-G---,4,4,CSS_TRUE,MASKS,-GG--,3.0,3.0,CSS_TRUE_FROM_LLM,VASCO,-GGYG,2.0,2.0,CSS_TRUE_FROM_LLM,CASIO,GGGGG,0.0,0.0,CSS_TRUE_FROM_LLM,,,,,,5629,630,88.8079587848641,630,64,89.84126984126985,64.0,5.0,92.1875,5.0,1.0,80.0,1.0,1.0,0.0,,,,0
79,VOILA,True,4,SPACE,--Y--,5,5,CSS_TRUE_FROM_LLM,ARIAN,Y-G--,4,4,CSS_TRUE,HAITI,-YG--,4.0,4.0,CSS_TRUE_FROM_LLM,VOILA,GGGGG,0.0,0.0,CSS_TRUE_FROM_LLM,,,,,,,,,,,5629,647,88.50595132350328,647,11,98.2998454404946,11.0,2.0,81.81818181818183,2.0,1.0,50.0,,,,,,,0
80,AURAL,True,5,SPACE,--Y--,5,5,CSS_TRUE_FROM_LLM,DARIA,-YG-Y,4,4,CSS_TRUE,AKRAM,G-GG-,2.0,2.0,CSS_TRUE_FROM_LLM,ARRAN,G-GG-,2.0,2.0,CSS_TRUE_FROM_LLM,AURAL,GGGGG,0.0,0.0,CSS_TRUE_FROM_LLM,,,,,,5629,647,88.50595132350328,647,5,99.22720247295209,5.0,3.0,40.0,3.0,1.0,66.66666666666666,1.0,1.0,0.0,,,,0
81,LEGER,True,6,FLAKE,-Y--Y,5,4,CSS_TRUE_FROM_LLM,NEILL,-G-Y-,4,4,CSS_TRUE,HELMS,-GY--,4.0,4.0,CSS_TRUE_FROM_LLM,LEPER,GG-GG,1.0,1.0,CSS_TRUE_FROM_LLM,LEVER,GG-GG,1.0,1.0,CSS_TRUE_FROM_LLM,LEGER,GGGGG,0.0,0.0,CSS_TRUE_FROM_LLM,5629,198,96.48250133238588,198,25,87.37373737373737,25.0,5.0,80.0,5.0,2.0,60.0,2.0,1.0,50.0,1.0,1.0,0.0,0
82,DALLY,True,6,SPACE,--Y--,5,5,CSS_TRUE_FROM_LLM,LABIA,YG---,4,4,CSS_TRUE,TALLY,-GGGG,1.0,1.0,CSS_TRUE_FROM_LLM,WALLY,-GGGG,1.0,1.0,CSS_TRUE_FROM_LLM,RALLY,-GGGG,1.0,1.0,CSS_TRUE_FROM_LLM,DALLY,GGGGG,0.0,0.0,CSS_TRUE_FROM_LLM,5629,647,88.50595132350328,647,20,96.90880989180836,20.0,3.0,85.0,3.0,2.0,33.33333333333333,2.0,1.0,50.0,1.0,1.0,0.0,0
83,INIGO,True,4,GRADE,Y----,5,5,CSS_TRUE_FROM_LLM,SLUNG,---YY,5,5,CSS_TRUE_FROM_LLM,BINGO,-YYGG,3.0,2.0,CSS_TRUE_FROM_LLM,INIGO,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,97,98.2767809557648,97,5,94.84536082474226,5.0,1.0,80.0,1.0,1.0,0.0,,,,,,,0
84,KRILL,True,4,STAGE,-----,5,5,CSS_TRUE_FROM_LLM,CLOUD,-Y---,5,5,CSS_TRUE_FROM_LLM,WILLY,-YYG-,4.0,3.0,CSS_TRUE_FROM_LLM,KRILL,GGGGG,0.0,0.0,CSS_TRUE_FROM_LLM,,,,,,,,,,,5629,476,91.54379108189733,476,20,95.7983193277311,20.0,2.0,90.0,2.0,1.0,50.0,,,,,,,0
85,SNIDE,True,4,FLAKE,----G,4,4,CSS_TRUE_FROM_LLM,HOUSE,---YG,4,4,CSS_TRUE_FROM_LLM,SWINE,G-GYG,2.0,2.0,CSS_TRUE_FROM_LLM,SNIDE,GGGGG,0.0,0.0,CSS_TRUE_FROM_LLM,,,,,,,,,,,5629,295,94.75928228815064,295,22,92.54237288135592,22.0,2.0,90.9090909090909,2.0,1.0,50.0,,,,,,,0
86,LEWES,True,5,BLAZE,-Y--Y,5,4,CSS_TRUE_FROM_LLM,VEILS,-G-YG,3,3,CSS_TRUE,MELTS,-GY-G,3.0,3.0,CSS_TRUE_FROM_LLM,LEEDS,GGY-G,2.0,2.0,CSS_TRUE_FROM_LLM,LEWES,GGGGG,0.0,0.0,CSS_TRUE_FROM_LLM,,,,,,5629,206,96.3403801740984,206,13,93.68932038834951,13.0,6.0,53.84615384615385,6.0,1.0,83.33333333333334,1.0,1.0,0.0,,,,0
87,TAMER,True,2,FLUTE,---YY,5,5,CSS_TRUE_FROM_LLM,TAMER,GGGGG,0,0,CSS_TRUE,,,,,,,,,,,,,,,,,,,,,5629,246,95.6297743826612,246,1,99.59349593495936,,,,,,,,,,,,,0
88,COTTA,True,3,STAGE,-YY--,5,5,CSS_TRUE_FROM_LLM,TITAN,Y-GY-,4,4,CSS_TRUE,COTTA,GGGGG,0.0,0.0,CSS_TRUE_FROM_LLM,,,,,,,,,,,,,,,,5629,158,97.19310712382308,158,8,94.9367088607595,8.0,1.0,87.5,,,,,,,,,,0
89,CORBY,True,3,BLAZE,Y----,5,5,CSS_TRUE_FROM_LLM,SCRUB,-YG-Y,4,4,CSS_TRUE_FROM_LLM,CORBY,GGGGG,0.0,0.0,CSS_TRUE_FROM_LLM,,,,,,,,,,,,,,,,5629,50,99.1117427607035,50,1,98.0,1.0,1.0,0.0,,,,,,,,,,0
90,POLIS,True,3,SPACE,YY---,5,5,CSS_TRUE_FROM_LLM,POLLS,GGG-G,1,1,CSS_TRUE_FROM_LLM,POLIS,GGGGG,0.0,0.0,CSS_TRUE_FROM_LLM,,,,,,,,,,,,,,,,5629,65,98.84526558891456,65,1,98.46153846153848,1.0,1.0,0.0,,,,,,,,,,0
91,ROXAS,True,3,CLOUD,--Y--,5,5,CSS_TRUE_FROM_LLM,ROSIE,GGY--,3,3,CSS_TRUE,ROXAS,GGGGG,0.0,0.0,CSS_TRUE_FROM_LLM,,,,,,,,,,,,,,,,5629,548,90.26470065731036,548,4,99.27007299270072,4.0,1.0,75.0,,,,,,,,,,0
92,RANCE,True,4,CLOUD,Y----,5,5,CSS_TRUE_FROM_LLM,MINCE,--GGG,2,2,CSS_TRUE,HENCE,--GGG,2.0,2.0,CSS_TRUE_FROM_LLM,RANCE,GGGGG,0.0,0.0,CSS_TRUE_FROM_LLM,,,,,,,,,,,5629,209,96.28708473974062,209,6,97.1291866028708,6.0,3.0,50.0,3.0,1.0,66.66666666666666,,,,,,,0
93,CARON,True,5,GRADE,-YY--,5,5,CSS_TRUE_FROM_LLM,HARMS,-GG--,3,3,CSS_TRUE,CARLA,GGG--,2.0,2.0,CSS_TRUE_FROM_LLM,CARRY,GGG--,2.0,2.0,CSS_TRUE_FROM_LLM,CARON,GGGGG,0.0,0.0,CSS_TRUE_FROM_LLM,,,,,,5629,274,95.13235032865518,274,34,87.59124087591242,34.0,2.0,94.11764705882352,2.0,1.0,50.0,1.0,1.0,0.0,,,,0
94,SURYA,True,5,SPACE,G-Y--,4,4,CSS_TRUE_FROM_LLM,SAINT,GY---,4,4,CSS_TRUE_FROM_LLM,SOFAS,G--Y-,4.0,4.0,CSS_TRUE_FROM_LLM,SUMMA,GG--G,2.0,2.0,CSS_TRUE_FROM_LLM,SURYA,GGGGG,0.0,0.0,CSS_TRUE_FROM_LLM,,,,,,5629,97,98.2767809557648,97,12,87.62886597938144,12.0,2.0,83.33333333333334,2.0,1.0,50.0,1.0,1.0,0.0,,,,0
95,AGGIE,True,5,FLAKE,--Y-G,4,4,CSS_TRUE_FROM_LLM,MARNE,-Y--G,4,4,CSS_TRUE,ADDIE,G--GG,2.0,2.0,CSS_TRUE_FROM_LLM,ABBIE,G--GG,2.0,2.0,CSS_TRUE_FROM_LLM,AGGIE,GGGGG,0.0,0.0,CSS_TRUE_FROM_LLM,,,,,,5629,107,98.09912950790547,107,11,89.7196261682243,11.0,2.0,81.81818181818183,2.0,1.0,50.0,1.0,1.0,0.0,,,,0
96,CAUSA,True,5,BLAZE,--Y--,5,5,CSS_TRUE_FROM_LLM,SATAN,YG-Y-,4,4,CSS_TRUE,MASHA,-GY-G,3.0,3.0,CSS_TRUE_FROM_LLM,FAFSA,-G-GG,2.0,2.0,CSS_TRUE_FROM_LLM,CAUSA,GGGGG,0.0,0.0,CSS_TRUE_FROM_LLM,,,,,,5629,773,86.2675430804761,773,6,99.22380336351875,6.0,2.0,66.66666666666666,2.0,1.0,50.0,1.0,1.0,0.0,,,,0
97,BAMBA,True,4,SPACE,--Y--,5,5,CSS_TRUE_FROM_LLM,MAHAN,YG-Y-,4,4,CSS_TRUE,GAMMA,-GG-G,2.0,2.0,CSS_TRUE_FROM_LLM,BAMBA,GGGGG,0.0,0.0,CSS_TRUE_FROM_LLM,,,,,,,,,,,5629,647,88.50595132350328,647,4,99.38176197836168,4.0,1.0,75.0,1.0,1.0,0.0,,,,,,,0
98,MAYNE,True,4,STAGE,--Y-G,4,4,CSS_TRUE_FROM_LLM,LANCE,-GY-G,3,3,CSS_TRUE_FROM_LLM,MAINE,GG-GG,1.0,1.0,CSS_TRUE_FROM_LLM,MAYNE,GGGGG,0.0,0.0,CSS_TRUE_FROM_LLM,,,,,,,,,,,5629,98,98.25901581097884,98,13,86.73469387755102,13.0,2.0,84.61538461538461,2.0,1.0,50.0,,,,,,,0
99,BOGGS,True,5,SPACE,Y----,5,5,CSS_TRUE_FROM_LLM,LIONS,--Y-G,4,4,CSS_TRUE,TOURS,-G--G,3.0,3.0,CSS_TRUE_FROM_LLM,HOBBS,-GY-G,3.0,3.0,CSS_TRUE_FROM_LLM,BOGGS,GGGGG,0.0,0.0,CSS_TRUE_FROM_LLM,,,,,,5629,317,94.36844910286018,317,31,90.22082018927443,31.0,5.0,83.87096774193549,5.0,1.0,80.0,1.0,1.0,0.0,,,,0
100,FINNS,True,6,SPACE,Y----,5,5,CSS_TRUE_FROM_LLM,BOLUS,----G,4,4,CSS_TRUE,KINGS,-GG-G,2.0,2.0,CSS_TRUE_FROM_LLM,MINDS,-GG-G,2.0,2.0,CSS_TRUE_FROM_LLM,TINTS,-GG-G,2.0,2.0,CSS_TRUE_FROM_LLM,FINNS,GGGGG,0.0,0.0,CSS_TRUE_FROM_LLM,5629,317,94.36844910286018,317,46,85.48895899053628,46.0,9.0,80.43478260869566,9.0,3.0,66.66666666666666,3.0,1.0,66.66666666666666,1.0,1.0,0.0,0
