game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,violated_green_1,violated_yellow_1,violated_gray_1,total_violations_1,violated_green_2,violated_yellow_2,violated_gray_2,total_violations_2,violated_green_3,violated_yellow_3,violated_gray_3,total_violations_3,violated_green_4,violated_yellow_4,violated_gray_4,total_violations_4,violated_green_5,violated_yellow_5,violated_gray_5,total_violations_5,violated_green_6,violated_yellow_6,violated_gray_6,total_violations_6
86,LEWES,True,5,THIER,---G-,4,4,LLM,MALES,--YGG,3,3,CSS,GREEN,--YG-,4.0,4.0,LLM,ELVES,YY-GG,3.0,3.0,CSS,LEWES,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0
87,TAMER,True,3,THINK,G----,4,4,LLM,TEARS,GYYY-,4,4,CSS,TAMER,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,COTTA,True,4,BRAIN,--Y--,5,5,LLM,YATES,-YG--,4,4,CSS,TOTAL,YGGY-,3.0,3.0,LLM,COTTA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,CORBY,True,4,THERE,---Y-,5,5,LLM,BARNS,Y-G--,4,4,CSS,KIRBY,--GGG,2.0,2.0,LLM,CORBY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,POLIS,True,4,THINK,--Y--,5,5,LLM,AIRES,-Y--G,4,4,CSS,IDOLS,Y-YYG,4.0,3.0,LLM,POLIS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,ROXAS,True,4,THINK,-----,5,5,LLM,REAMS,G-Y-G,3,3,CSS,RAWLS,GY--G,3.0,3.0,LLM,ROXAS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,RANCE,True,4,THINK,---Y-,5,5,LLM,SOREN,--YYY,5,5,CSS,RANGE,GGG-G,1.0,1.0,LLM,RANCE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,CARON,True,3,COULD,GY---,4,4,LLM,CRONE,GYYY-,4,2,CSS,CARON,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,SURYA,True,4,WORDS,--G-Y,4,4,LLM,PARSE,-YGY-,4,4,CSS,STRAT,G-GY-,3.0,3.0,LLM,SURYA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,AGGIE,True,4,THERE,----G,4,4,LLM,ALICE,G-Y-G,3,3,CSS,ANNIE,G--GG,2.0,2.0,LLM,AGGIE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,CAUSA,True,4,THINK,-----,5,5,LLM,SELMA,Y---G,4,4,CSS,CORSA,G--GG,2.0,2.0,LLM,CAUSA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,BAMBA,True,4,THINK,-----,5,5,LLM,SAUER,-G---,4,4,CSS,BADLY,GG---,3.0,3.0,LLM,BAMBA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,MAYNE,True,4,TREAK,--YY-,5,5,LLM,LANCE,-GY-G,3,3,CSS,MEANA,GYYG-,3.0,3.0,LLM,MAYNE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
99,BOGGS,True,6,WORDS,-G--G,3,3,LLM,COLTS,-G--G,3,3,CSS,BOOKS,GG--G,2.0,2.0,LLM,BONES,GG--G,2.0,2.0,CSS,BOMBS,GG--G,2.0,2.0,LLM,BOGGS,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,FINNS,True,6,THIRS,--Y-G,4,4,LLM,LINES,-GG-G,2,2,CSS,MINDS,-GG-G,2.0,2.0,LLM,KINGS,-GG-G,2.0,2.0,CSS,SINUS,-GG-G,2.0,2.0,LLM,FINNS,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
